email address,item01 score,item02 score,item03 score,item04 score,item05 score,item06 score,item07 score,item08 score,item09 score,item10 score,item11 score,item01 responded at,item02 responded at,item03 responded at,item04 responded at,item05 responded at,item06 responded at,item07 responded at,item08 responded at,item09 responded at,item10 responded at,item11 responded at
WHGTB4681C@gmail.com,1,1,0,1,1,1,1,1,0,1,0,2017-03-05T17:42:39Z,2017-03-05T17:42:47Z,2017-03-05T17:43:08Z,2017-03-05T17:43:28Z,2017-03-05T17:43:52Z,2017-03-05T17:44:41Z,2017-03-05T17:45:31Z,2017-03-05T17:46:20Z,2017-03-05T17:47:06Z,2017-03-05T17:47:52Z,2017-03-05T17:48:42Z
NDUUR9603H@gmail.com,1,0,1,1,1,1,0,1,0,1,1,2017-03-06T11:56:02Z,2017-03-06T11:56:09Z,2017-03-06T11:56:20Z,2017-03-06T11:56:41Z,2017-03-06T11:57:00Z,2017-03-06T11:57:47Z,2017-03-06T11:58:34Z,2017-03-06T11:59:20Z,2017-03-06T12:00:05Z,2017-03-06T12:00:58Z,2017-03-06T12:01:51Z
IPXRS7337J@gmail.com,1,1,1,1,1,1,0,1,1,1,1,2017-03-07T01:20:43Z,2017-03-07T01:20:45Z,2017-03-07T01:21:01Z,2017-03-07T01:21:23Z,2017-03-07T01:21:41Z,2017-03-07T01:22:28Z,2017-03-07T01:23:10Z,2017-03-07T01:24:06Z,2017-03-07T01:25:03Z,2017-03-07T01:25:50Z,2017-03-07T01:26:37Z
UPQQY8595I@gmail.com,1,1,0,1,1,1,0,1,1,0,0,2017-03-07T03:18:31Z,2017-03-07T03:18:34Z,2017-03-07T03:18:51Z,2017-03-07T03:19:13Z,2017-03-07T03:19:41Z,2017-03-07T03:20:28Z,2017-03-07T03:21:21Z,2017-03-07T03:22:09Z,2017-03-07T03:23:04Z,2017-03-07T03:23:55Z,2017-03-07T03:24:41Z
FDWGC4708G@gmail.com,0,1,1,1,1,1,0,1,0,1,1,2017-03-07T17:44:37Z,2017-03-07T17:44:52Z,2017-03-07T17:45:06Z,2017-03-07T17:45:25Z,2017-03-07T17:45:40Z,2017-03-07T17:46:24Z,2017-03-07T17:47:17Z,2017-03-07T17:48:15Z,2017-03-07T17:49:01Z,2017-03-07T17:49:50Z,2017-03-07T17:50:42Z
VGCXM6138O@gmail.com,1,1,1,1,1,1,1,1,0,1,0,2017-03-07T18:55:54Z,2017-03-07T18:55:57Z,2017-03-07T18:56:07Z,2017-03-07T18:56:23Z,2017-03-07T18:56:43Z,2017-03-07T18:57:26Z,2017-03-07T18:58:17Z,2017-03-07T18:59:08Z,2017-03-07T18:59:58Z,2017-03-07T19:00:49Z,2017-03-07T19:01:40Z
FYPMM8353A@gmail.com,0,0,1,1,0,1,0,1,1,1,0,2017-03-07T19:19:20Z,2017-03-07T19:19:27Z,2017-03-07T19:19:42Z,2017-03-07T19:19:59Z,2017-03-07T19:20:18Z,2017-03-07T19:21:03Z,2017-03-07T19:21:53Z,2017-03-07T19:22:43Z,2017-03-07T19:23:38Z,2017-03-07T19:24:31Z,2017-03-07T19:25:21Z
IOETV2344N@gmail.com,0,0,0,0,1,1,1,0,0,1,1,2017-03-07T21:17:21Z,2017-03-07T21:17:33Z,2017-03-07T21:17:46Z,2017-03-07T21:18:08Z,2017-03-07T21:18:20Z,2017-03-07T21:19:08Z,2017-03-07T21:19:52Z,2017-03-07T21:20:47Z,2017-03-07T21:21:36Z,2017-03-07T21:22:27Z,2017-03-07T21:23:13Z
WGBIA4052Y@gmail.com,1,0,1,1,1,1,0,1,1,1,0,2017-03-07T21:51:02Z,2017-03-07T21:51:20Z,2017-03-07T21:51:31Z,2017-03-07T21:51:51Z,2017-03-07T21:52:09Z,2017-03-07T21:52:54Z,2017-03-07T21:53:46Z,2017-03-07T21:54:33Z,2017-03-07T21:55:21Z,2017-03-07T21:56:10Z,2017-03-07T21:56:58Z
TZLGQ2186O@gmail.com,1,1,1,1,1,0,0,1,1,1,1,2017-03-08T08:01:07Z,2017-03-08T08:01:17Z,2017-03-08T08:01:33Z,2017-03-08T08:01:53Z,2017-03-08T08:02:14Z,2017-03-08T08:02:53Z,2017-03-08T08:03:45Z,2017-03-08T08:04:33Z,2017-03-08T08:05:25Z,2017-03-08T08:06:21Z,2017-03-08T08:07:12Z
NSDUU8650E@gmail.com,0,1,1,1,1,1,0,0,0,1,1,2017-03-08T15:16:53Z,2017-03-08T15:17:07Z,2017-03-08T15:17:22Z,2017-03-08T15:17:38Z,2017-03-08T15:18:02Z,2017-03-08T15:18:51Z,2017-03-08T15:19:42Z,2017-03-08T15:20:31Z,2017-03-08T15:21:22Z,2017-03-08T15:22:17Z,2017-03-08T15:23:00Z
VIKNZ8532R@gmail.com,1,1,1,0,1,1,1,0,0,1,1,2017-03-08T23:32:46Z,2017-03-08T23:32:55Z,2017-03-08T23:33:10Z,2017-03-08T23:33:33Z,2017-03-08T23:33:49Z,2017-03-08T23:34:34Z,2017-03-08T23:35:24Z,2017-03-08T23:36:24Z,2017-03-08T23:37:21Z,2017-03-08T23:38:08Z,2017-03-08T23:39:00Z
ZYOIJ2808Z@gmail.com,1,0,1,1,1,0,1,1,0,0,0,2017-03-09T01:08:31Z,2017-03-09T01:08:47Z,2017-03-09T01:09:05Z,2017-03-09T01:09:24Z,2017-03-09T01:09:47Z,2017-03-09T01:10:28Z,2017-03-09T01:11:14Z,2017-03-09T01:12:05Z,2017-03-09T01:12:58Z,2017-03-09T01:13:51Z,2017-03-09T01:14:43Z
FNUVA5346I@gmail.com,1,1,1,1,1,1,1,1,1,1,0,2017-03-09T05:05:20Z,2017-03-09T05:05:33Z,2017-03-09T05:05:46Z,2017-03-09T05:06:10Z,2017-03-09T05:06:33Z,2017-03-09T05:07:17Z,2017-03-09T05:08:14Z,2017-03-09T05:09:12Z,2017-03-09T05:10:01Z,2017-03-09T05:10:56Z,2017-03-09T05:11:44Z
PBVHI1554X@gmail.com,0,1,1,1,0,1,0,0,1,1,1,2017-03-09T05:57:44Z,2017-03-09T05:57:57Z,2017-03-09T05:58:08Z,2017-03-09T05:58:25Z,2017-03-09T05:58:43Z,2017-03-09T05:59:27Z,2017-03-09T06:00:25Z,2017-03-09T06:01:15Z,2017-03-09T06:02:01Z,2017-03-09T06:02:54Z,2017-03-09T06:03:44Z
XCGVY6817O@gmail.com,1,0,1,1,1,1,1,0,0,0,1,2017-03-09T07:46:35Z,2017-03-09T07:46:44Z,2017-03-09T07:46:58Z,2017-03-09T07:47:09Z,2017-03-09T07:47:31Z,2017-03-09T07:48:13Z,2017-03-09T07:49:05Z,2017-03-09T07:49:55Z,2017-03-09T07:50:47Z,2017-03-09T07:51:40Z,2017-03-09T07:52:32Z
JUOXO9053O@gmail.com,1,0,1,1,1,1,1,1,0,1,0,2017-03-09T23:51:20Z,2017-03-09T23:51:30Z,2017-03-09T23:51:47Z,2017-03-09T23:52:08Z,2017-03-09T23:52:26Z,2017-03-09T23:53:09Z,2017-03-09T23:54:05Z,2017-03-09T23:54:51Z,2017-03-09T23:55:44Z,2017-03-09T23:56:33Z,2017-03-09T23:57:23Z
CZAVS0053M@gmail.com,1,0,1,1,1,1,1,0,1,1,1,2017-03-10T06:55:28Z,2017-03-10T06:55:34Z,2017-03-10T06:55:55Z,2017-03-10T06:56:15Z,2017-03-10T06:56:33Z,2017-03-10T06:57:17Z,2017-03-10T06:58:10Z,2017-03-10T06:59:02Z,2017-03-10T06:59:57Z,2017-03-10T07:00:47Z,2017-03-10T07:01:35Z
BYZPV4318L@gmail.com,1,1,1,1,1,1,1,1,1,1,1,2017-03-10T10:34:54Z,2017-03-10T10:34:56Z,2017-03-10T10:35:09Z,2017-03-10T10:35:28Z,2017-03-10T10:35:52Z,2017-03-10T10:36:39Z,2017-03-10T10:37:30Z,2017-03-10T10:38:19Z,2017-03-10T10:39:04Z,2017-03-10T10:39:56Z,2017-03-10T10:40:47Z
JAOKI3927R@gmail.com,1,0,1,1,1,1,1,1,1,1,1,2017-03-10T14:39:25Z,2017-03-10T14:39:37Z,2017-03-10T14:39:50Z,2017-03-10T14:40:10Z,2017-03-10T14:40:29Z,2017-03-10T14:41:15Z,2017-03-10T14:42:01Z,2017-03-10T14:42:50Z,2017-03-10T14:43:40Z,2017-03-10T14:44:28Z,2017-03-10T14:45:28Z
GJMBW2676L@gmail.com,1,1,1,1,1,1,0,1,1,1,1,2017-03-10T18:42:31Z,2017-03-10T18:42:43Z,2017-03-10T18:42:54Z,2017-03-10T18:43:15Z,2017-03-10T18:43:41Z,2017-03-10T18:44:27Z,2017-03-10T18:45:17Z,2017-03-10T18:46:10Z,2017-03-10T18:47:03Z,2017-03-10T18:47:45Z,2017-03-10T18:48:30Z
WUCGG4227B@gmail.com,1,0,1,1,1,1,0,1,0,1,0,2017-03-11T02:29:45Z,2017-03-11T02:29:58Z,2017-03-11T02:30:19Z,2017-03-11T02:30:36Z,2017-03-11T02:31:00Z,2017-03-11T02:31:42Z,2017-03-11T02:32:34Z,2017-03-11T02:33:26Z,2017-03-11T02:34:16Z,2017-03-11T02:35:11Z,2017-03-11T02:35:59Z
BKIOW0513J@gmail.com,1,1,0,1,1,1,1,1,1,1,1,2017-03-11T03:17:53Z,2017-03-11T03:18:05Z,2017-03-11T03:18:25Z,2017-03-11T03:18:57Z,2017-03-11T03:19:19Z,2017-03-11T03:20:03Z,2017-03-11T03:20:52Z,2017-03-11T03:21:38Z,2017-03-11T03:22:34Z,2017-03-11T03:23:34Z,2017-03-11T03:24:26Z
PHQLN7413A@gmail.com,1,1,1,1,1,1,0,1,0,1,1,2017-03-11T09:40:00Z,2017-03-11T09:40:19Z,2017-03-11T09:40:40Z,2017-03-11T09:40:55Z,2017-03-11T09:41:09Z,2017-03-11T09:41:52Z,2017-03-11T09:42:36Z,2017-03-11T09:43:29Z,2017-03-11T09:44:20Z,2017-03-11T09:45:15Z,2017-03-11T09:45:58Z
DZMNT3729B@gmail.com,1,1,1,1,0,1,1,0,1,0,0,2017-03-11T13:37:19Z,2017-03-11T13:37:38Z,2017-03-11T13:37:54Z,2017-03-11T13:38:19Z,2017-03-11T13:38:39Z,2017-03-11T13:39:20Z,2017-03-11T13:40:13Z,2017-03-11T13:41:07Z,2017-03-11T13:41:54Z,2017-03-11T13:42:51Z,2017-03-11T13:43:49Z
VDDTS4658H@gmail.com,0,1,1,0,1,1,1,0,1,1,0,2017-03-11T15:26:41Z,2017-03-11T15:26:55Z,2017-03-11T15:27:14Z,2017-03-11T15:27:33Z,2017-03-11T15:27:46Z,2017-03-11T15:28:35Z,2017-03-11T15:29:28Z,2017-03-11T15:30:24Z,2017-03-11T15:31:08Z,2017-03-11T15:31:55Z,2017-03-11T15:32:39Z
ADRXM8548M@gmail.com,1,1,1,1,1,1,1,1,0,0,0,2017-03-11T20:49:11Z,2017-03-11T20:49:24Z,2017-03-11T20:49:41Z,2017-03-11T20:50:02Z,2017-03-11T20:50:18Z,2017-03-11T20:50:57Z,2017-03-11T20:51:44Z,2017-03-11T20:52:36Z,2017-03-11T20:53:21Z,2017-03-11T20:54:16Z,2017-03-11T20:55:05Z
KMRZI6749V@gmail.com,1,1,1,1,1,1,0,0,1,1,1,2017-03-12T00:24:39Z,2017-03-12T00:24:55Z,2017-03-12T00:25:06Z,2017-03-12T00:25:21Z,2017-03-12T00:25:38Z,2017-03-12T00:26:10Z,2017-03-12T00:27:03Z,2017-03-12T00:27:51Z,2017-03-12T00:28:40Z,2017-03-12T00:29:35Z,2017-03-12T00:30:30Z
YLLRB3565Q@gmail.com,0,1,1,0,1,1,0,1,0,1,1,2017-03-12T01:31:50Z,2017-03-12T01:32:03Z,2017-03-12T01:32:19Z,2017-03-12T01:32:40Z,2017-03-12T01:32:57Z,2017-03-12T01:33:44Z,2017-03-12T01:34:36Z,2017-03-12T01:35:29Z,2017-03-12T01:36:13Z,2017-03-12T01:36:58Z,2017-03-12T01:37:45Z
NOGTD4258Z@gmail.com,1,1,0,1,1,1,1,1,1,1,1,2017-03-12T07:20:33Z,2017-03-12T07:20:52Z,2017-03-12T07:21:04Z,2017-03-12T07:21:22Z,2017-03-12T07:21:38Z,2017-03-12T07:22:21Z,2017-03-12T07:23:09Z,2017-03-12T07:23:55Z,2017-03-12T07:24:42Z,2017-03-12T07:25:30Z,2017-03-12T07:26:26Z
XGFPV9254M@gmail.com,0,1,1,1,1,1,1,1,1,1,1,2017-03-12T10:52:41Z,2017-03-12T10:52:51Z,2017-03-12T10:53:10Z,2017-03-12T10:53:28Z,2017-03-12T10:53:52Z,2017-03-12T10:54:39Z,2017-03-12T10:55:35Z,2017-03-12T10:56:25Z,2017-03-12T10:57:13Z,2017-03-12T10:58:05Z,2017-03-12T10:58:47Z
JJFSU7203Z@gmail.com,0,0,1,1,1,1,1,1,1,1,0,2017-03-12T20:14:44Z,2017-03-12T20:14:53Z,2017-03-12T20:15:08Z,2017-03-12T20:15:26Z,2017-03-12T20:15:47Z,2017-03-12T20:16:34Z,2017-03-12T20:17:21Z,2017-03-12T20:18:14Z,2017-03-12T20:19:05Z,2017-03-12T20:19:53Z,2017-03-12T20:20:44Z
PPLLQ1264K@gmail.com,1,0,0,1,1,1,0,1,0,1,1,2017-03-12T22:20:48Z,2017-03-12T22:21:02Z,2017-03-12T22:21:19Z,2017-03-12T22:21:38Z,2017-03-12T22:22:02Z,2017-03-12T22:22:55Z,2017-03-12T22:23:37Z,2017-03-12T22:24:27Z,2017-03-12T22:25:18Z,2017-03-12T22:26:03Z,2017-03-12T22:26:51Z
TGEJI0425L@gmail.com,1,0,0,1,1,1,1,0,0,1,1,2017-03-12T22:44:15Z,2017-03-12T22:44:29Z,2017-03-12T22:44:46Z,2017-03-12T22:45:05Z,2017-03-12T22:45:26Z,2017-03-12T22:46:05Z,2017-03-12T22:46:55Z,2017-03-12T22:47:46Z,2017-03-12T22:48:36Z,2017-03-12T22:49:27Z,2017-03-12T22:50:22Z
PDHRO0690J@gmail.com,0,1,1,1,0,1,0,1,1,1,1,2017-03-12T22:49:07Z,2017-03-12T22:49:15Z,2017-03-12T22:49:29Z,2017-03-12T22:49:50Z,2017-03-12T22:50:04Z,2017-03-12T22:50:49Z,2017-03-12T22:51:43Z,2017-03-12T22:52:34Z,2017-03-12T22:53:20Z,2017-03-12T22:54:14Z,2017-03-12T22:55:05Z
SRSUG4087E@gmail.com,1,1,1,1,1,1,1,1,1,1,1,2017-03-13T13:37:07Z,2017-03-13T13:37:20Z,2017-03-13T13:37:32Z,2017-03-13T13:37:55Z,2017-03-13T13:38:15Z,2017-03-13T13:38:59Z,2017-03-13T13:39:46Z,2017-03-13T13:40:32Z,2017-03-13T13:41:30Z,2017-03-13T13:42:23Z,2017-03-13T13:43:10Z
JEVNW9860X@gmail.com,1,1,1,0,1,1,1,0,0,1,1,2017-03-13T13:58:41Z,2017-03-13T13:58:52Z,2017-03-13T13:59:09Z,2017-03-13T13:59:26Z,2017-03-13T13:59:51Z,2017-03-13T14:00:38Z,2017-03-13T14:01:23Z,2017-03-13T14:02:12Z,2017-03-13T14:03:04Z,2017-03-13T14:03:57Z,2017-03-13T14:04:49Z
ZBJML4236G@gmail.com,1,1,1,1,1,1,1,0,1,1,1,2017-03-13T19:47:46Z,2017-03-13T19:48:03Z,2017-03-13T19:48:20Z,2017-03-13T19:48:38Z,2017-03-13T19:48:58Z,2017-03-13T19:49:42Z,2017-03-13T19:50:35Z,2017-03-13T19:51:26Z,2017-03-13T19:52:17Z,2017-03-13T19:53:11Z,2017-03-13T19:54:00Z
NCPBD5587V@gmail.com,0,0,0,1,1,1,1,1,1,1,0,2017-03-14T12:07:38Z,2017-03-14T12:07:51Z,2017-03-14T12:08:10Z,2017-03-14T12:08:26Z,2017-03-14T12:08:47Z,2017-03-14T12:09:26Z,2017-03-14T12:10:12Z,2017-03-14T12:10:56Z,2017-03-14T12:11:40Z,2017-03-14T12:12:30Z,2017-03-14T12:13:20Z
YLZVM0087Q@gmail.com,0,0,0,1,1,0,1,0,1,1,1,2017-03-15T02:05:08Z,2017-03-15T02:05:20Z,2017-03-15T02:05:32Z,2017-03-15T02:05:50Z,2017-03-15T02:06:11Z,2017-03-15T02:06:56Z,2017-03-15T02:07:44Z,2017-03-15T02:08:37Z,2017-03-15T02:09:32Z,2017-03-15T02:10:25Z,2017-03-15T02:11:12Z
JBYNO3877V@gmail.com,1,1,1,0,1,1,1,1,1,1,0,2017-03-15T11:33:59Z,2017-03-15T11:34:03Z,2017-03-15T11:34:15Z,2017-03-15T11:34:32Z,2017-03-15T11:34:47Z,2017-03-15T11:35:30Z,2017-03-15T11:36:21Z,2017-03-15T11:37:17Z,2017-03-15T11:38:06Z,2017-03-15T11:38:49Z,2017-03-15T11:39:43Z
JOQTV6943S@gmail.com,0,1,1,1,1,1,0,1,0,1,1,2017-03-16T12:17:44Z,2017-03-16T12:17:54Z,2017-03-16T12:18:10Z,2017-03-16T12:18:26Z,2017-03-16T12:18:50Z,2017-03-16T12:19:33Z,2017-03-16T12:20:23Z,2017-03-16T12:21:12Z,2017-03-16T12:22:02Z,2017-03-16T12:22:49Z,2017-03-16T12:23:44Z
HLFSW3732W@gmail.com,1,1,1,0,1,0,1,1,0,1,1,2017-03-16T14:31:26Z,2017-03-16T14:31:33Z,2017-03-16T14:31:48Z,2017-03-16T14:32:04Z,2017-03-16T14:32:21Z,2017-03-16T14:33:03Z,2017-03-16T14:33:56Z,2017-03-16T14:34:48Z,2017-03-16T14:35:35Z,2017-03-16T14:36:26Z,2017-03-16T14:37:23Z
AKQQE8969S@gmail.com,1,0,1,1,1,1,1,1,0,0,0,2017-03-16T19:50:43Z,2017-03-16T19:50:50Z,2017-03-16T19:50:55Z,2017-03-16T19:51:17Z,2017-03-16T19:51:40Z,2017-03-16T19:52:25Z,2017-03-16T19:53:12Z,2017-03-16T19:53:59Z,2017-03-16T19:54:37Z,2017-03-16T19:55:15Z,2017-03-16T19:55:59Z
WKTAX2211O@gmail.com,1,1,1,1,1,1,1,1,1,0,1,2017-03-16T20:37:20Z,2017-03-16T20:37:22Z,2017-03-16T20:37:37Z,2017-03-16T20:38:03Z,2017-03-16T20:38:18Z,2017-03-16T20:39:05Z,2017-03-16T20:39:49Z,2017-03-16T20:40:45Z,2017-03-16T20:41:30Z,2017-03-16T20:42:22Z,2017-03-16T20:43:12Z
LEEEH0873L@gmail.com,1,0,0,1,1,1,0,1,0,1,0,2017-03-17T02:22:59Z,2017-03-17T02:23:09Z,2017-03-17T02:23:23Z,2017-03-17T02:23:50Z,2017-03-17T02:24:09Z,2017-03-17T02:24:57Z,2017-03-17T02:25:49Z,2017-03-17T02:26:37Z,2017-03-17T02:27:31Z,2017-03-17T02:28:24Z,2017-03-17T02:29:14Z
AIHCX0701R@gmail.com,1,1,1,1,1,0,1,1,0,1,0,2017-03-17T04:29:27Z,2017-03-17T04:29:33Z,2017-03-17T04:29:52Z,2017-03-17T04:30:08Z,2017-03-17T04:30:23Z,2017-03-17T04:31:11Z,2017-03-17T04:31:58Z,2017-03-17T04:32:50Z,2017-03-17T04:33:38Z,2017-03-17T04:34:33Z,2017-03-17T04:35:29Z
QZTWY5098I@gmail.com,1,1,1,1,1,1,1,0,1,1,1,2017-03-17T07:02:23Z,2017-03-17T07:02:30Z,2017-03-17T07:02:41Z,2017-03-17T07:02:58Z,2017-03-17T07:03:22Z,2017-03-17T07:04:13Z,2017-03-17T07:05:01Z,2017-03-17T07:05:59Z,2017-03-17T07:06:58Z,2017-03-17T07:07:47Z,2017-03-17T07:08:36Z
RXKXO4058L@gmail.com,1,1,1,0,1,1,1,1,0,1,0,2017-03-17T09:42:06Z,2017-03-17T09:42:15Z,2017-03-17T09:42:29Z,2017-03-17T09:42:51Z,2017-03-17T09:43:10Z,2017-03-17T09:43:52Z,2017-03-17T09:44:42Z,2017-03-17T09:45:35Z,2017-03-17T09:46:24Z,2017-03-17T09:47:15Z,2017-03-17T09:48:04Z
CVYKH4988U@gmail.com,1,1,0,0,1,1,0,1,0,1,1,2017-03-17T15:45:00Z,2017-03-17T15:45:07Z,2017-03-17T15:45:23Z,2017-03-17T15:45:47Z,2017-03-17T15:46:09Z,2017-03-17T15:46:54Z,2017-03-17T15:47:41Z,2017-03-17T15:48:39Z,2017-03-17T15:49:28Z,2017-03-17T15:50:17Z,2017-03-17T15:51:03Z
DASMA1894X@gmail.com,1,1,1,1,1,0,1,1,1,1,1,2017-03-18T07:53:15Z,2017-03-18T07:53:26Z,2017-03-18T07:53:46Z,2017-03-18T07:54:07Z,2017-03-18T07:54:30Z,2017-03-18T07:55:14Z,2017-03-18T07:56:03Z,2017-03-18T07:56:52Z,2017-03-18T07:57:40Z,2017-03-18T07:58:28Z,2017-03-18T07:59:22Z
