email address,item01 score,item02 score,item03 score,item04 score,item05 score,item06 score,item07 score,item08 score,item09 score,item10 score,item11 score,item01 responded at,item02 responded at,item03 responded at,item04 responded at,item05 responded at,item06 responded at,item07 responded at,item08 responded at,item09 responded at,item10 responded at,item11 responded at
BRIEQ5909Q@gmail.com,1,0,1,1,1,1,0,1,0,0,1,2017-10-03T01:29:14Z,2017-10-03T01:29:28Z,2017-10-03T01:29:50Z,2017-10-03T01:30:12Z,2017-10-03T01:30:27Z,2017-10-03T01:31:11Z,2017-10-03T01:31:57Z,2017-10-03T01:32:49Z,2017-10-03T01:33:36Z,2017-10-03T01:34:25Z,2017-10-03T01:35:14Z
JBDKB3414Z@gmail.com,0,0,1,1,1,1,1,1,1,1,0,2017-10-03T01:47:21Z,2017-10-03T01:47:28Z,2017-10-03T01:47:47Z,2017-10-03T01:48:03Z,2017-10-03T01:48:27Z,2017-10-03T01:49:18Z,2017-10-03T01:50:10Z,2017-10-03T01:50:56Z,2017-10-03T01:51:49Z,2017-10-03T01:52:38Z,2017-10-03T01:53:27Z
GFQZO4207H@gmail.com,1,0,1,1,1,1,1,1,1,1,0,2017-10-03T01:49:01Z,2017-10-03T01:49:11Z,2017-10-03T01:49:28Z,2017-10-03T01:49:46Z,2017-10-03T01:50:02Z,2017-10-03T01:50:46Z,2017-10-03T01:51:26Z,2017-10-03T01:52:19Z,2017-10-03T01:53:07Z,2017-10-03T01:54:03Z,2017-10-03T01:54:51Z
KPLPN4382B@gmail.com,0,1,1,1,1,1,0,1,1,1,0,2017-10-03T17:19:18Z,2017-10-03T17:19:29Z,2017-10-03T17:19:45Z,2017-10-03T17:20:07Z,2017-10-03T17:20:28Z,2017-10-03T17:21:21Z,2017-10-03T17:22:10Z,2017-10-03T17:22:57Z,2017-10-03T17:23:54Z,2017-10-03T17:24:45Z,2017-10-03T17:25:37Z
XRSUA4670N@gmail.com,0,0,1,1,1,1,0,1,1,0,1,2017-10-03T17:42:13Z,2017-10-03T17:42:23Z,2017-10-03T17:42:32Z,2017-10-03T17:42:46Z,2017-10-03T17:43:05Z,2017-10-03T17:43:54Z,2017-10-03T17:44:41Z,2017-10-03T17:45:31Z,2017-10-03T17:46:28Z,2017-10-03T17:47:11Z,2017-10-03T17:47:56Z
VQGTN2070F@gmail.com,1,0,1,1,1,1,0,1,1,1,1,2017-10-03T18:12:17Z,2017-10-03T18:12:30Z,2017-10-03T18:12:41Z,2017-10-03T18:12:58Z,2017-10-03T18:13:19Z,2017-10-03T18:14:04Z,2017-10-03T18:14:55Z,2017-10-03T18:15:42Z,2017-10-03T18:16:33Z,2017-10-03T18:17:24Z,2017-10-03T18:18:11Z
WHGTB4681C@gmail.com,0,1,0,0,1,1,1,1,1,1,0,2017-10-03T21:40:09Z,2017-10-03T21:40:23Z,2017-10-03T21:40:34Z,2017-10-03T21:40:58Z,2017-10-03T21:41:19Z,2017-10-03T21:42:09Z,2017-10-03T21:42:58Z,2017-10-03T21:43:46Z,2017-10-03T21:44:41Z,2017-10-03T21:45:26Z,2017-10-03T21:46:12Z
NDUUR9603H@gmail.com,1,1,1,0,1,1,1,1,1,1,0,2017-10-03T23:39:05Z,2017-10-03T23:39:10Z,2017-10-03T23:39:27Z,2017-10-03T23:39:47Z,2017-10-03T23:40:07Z,2017-10-03T23:40:50Z,2017-10-03T23:41:37Z,2017-10-03T23:42:25Z,2017-10-03T23:43:10Z,2017-10-03T23:43:56Z,2017-10-03T23:44:50Z
IPXRS7337J@gmail.com,1,1,1,1,1,1,1,1,1,0,0,2017-10-04T00:23:06Z,2017-10-04T00:23:08Z,2017-10-04T00:23:28Z,2017-10-04T00:23:50Z,2017-10-04T00:24:08Z,2017-10-04T00:24:55Z,2017-10-04T00:25:47Z,2017-10-04T00:26:38Z,2017-10-04T00:27:31Z,2017-10-04T00:28:21Z,2017-10-04T00:29:03Z
UPQQY8595I@gmail.com,1,1,1,1,1,1,1,1,1,0,1,2017-10-04T00:43:42Z,2017-10-04T00:43:42Z,2017-10-04T00:43:55Z,2017-10-04T00:44:19Z,2017-10-04T00:44:40Z,2017-10-04T00:45:26Z,2017-10-04T00:46:16Z,2017-10-04T00:47:07Z,2017-10-04T00:47:51Z,2017-10-04T00:48:45Z,2017-10-04T00:49:35Z
FDWGC4708G@gmail.com,1,1,1,1,1,1,0,1,1,1,1,2017-10-04T16:22:33Z,2017-10-04T16:22:37Z,2017-10-04T16:22:47Z,2017-10-04T16:23:06Z,2017-10-04T16:23:28Z,2017-10-04T16:24:08Z,2017-10-04T16:25:00Z,2017-10-04T16:25:49Z,2017-10-04T16:26:40Z,2017-10-04T16:27:32Z,2017-10-04T16:28:18Z
VGCXM6138O@gmail.com,1,1,1,1,1,0,0,1,0,1,0,2017-10-04T23:05:32Z,2017-10-04T23:05:36Z,2017-10-04T23:05:47Z,2017-10-04T23:05:59Z,2017-10-04T23:06:28Z,2017-10-04T23:07:12Z,2017-10-04T23:07:53Z,2017-10-04T23:08:51Z,2017-10-04T23:09:34Z,2017-10-04T23:10:25Z,2017-10-04T23:11:19Z
FYPMM8353A@gmail.com,1,1,1,1,1,1,1,1,1,0,0,2017-10-05T03:24:55Z,2017-10-05T03:25:13Z,2017-10-05T03:25:27Z,2017-10-05T03:25:48Z,2017-10-05T03:26:13Z,2017-10-05T03:26:57Z,2017-10-05T03:27:55Z,2017-10-05T03:28:47Z,2017-10-05T03:29:39Z,2017-10-05T03:30:29Z,2017-10-05T03:31:16Z
IOETV2344N@gmail.com,1,1,0,1,1,0,1,1,1,1,0,2017-10-05T05:02:47Z,2017-10-05T05:02:59Z,2017-10-05T05:03:15Z,2017-10-05T05:03:36Z,2017-10-05T05:03:55Z,2017-10-05T05:04:42Z,2017-10-05T05:05:31Z,2017-10-05T05:06:25Z,2017-10-05T05:07:13Z,2017-10-05T05:07:58Z,2017-10-05T05:08:57Z
WGBIA4052Y@gmail.com,1,0,1,1,0,1,1,1,1,1,1,2017-10-05T05:46:52Z,2017-10-05T05:47:05Z,2017-10-05T05:47:22Z,2017-10-05T05:47:49Z,2017-10-05T05:48:06Z,2017-10-05T05:48:50Z,2017-10-05T05:49:39Z,2017-10-05T05:50:32Z,2017-10-05T05:51:17Z,2017-10-05T05:51:59Z,2017-10-05T05:52:54Z
TZLGQ2186O@gmail.com,1,0,0,0,1,1,1,0,1,1,0,2017-10-05T06:57:28Z,2017-10-05T06:57:36Z,2017-10-05T06:57:58Z,2017-10-05T06:58:11Z,2017-10-05T06:58:34Z,2017-10-05T06:59:19Z,2017-10-05T07:00:08Z,2017-10-05T07:00:54Z,2017-10-05T07:01:43Z,2017-10-05T07:02:26Z,2017-10-05T07:03:12Z
NSDUU8650E@gmail.com,1,0,1,1,1,1,0,1,0,1,1,2017-10-05T10:54:27Z,2017-10-05T10:54:35Z,2017-10-05T10:54:58Z,2017-10-05T10:55:24Z,2017-10-05T10:55:42Z,2017-10-05T10:56:30Z,2017-10-05T10:57:19Z,2017-10-05T10:58:06Z,2017-10-05T10:58:55Z,2017-10-05T10:59:45Z,2017-10-05T11:00:33Z
VIKNZ8532R@gmail.com,1,1,0,1,1,0,1,1,1,1,1,2017-10-06T00:37:02Z,2017-10-06T00:37:17Z,2017-10-06T00:37:34Z,2017-10-06T00:37:50Z,2017-10-06T00:38:10Z,2017-10-06T00:38:55Z,2017-10-06T00:39:49Z,2017-10-06T00:40:38Z,2017-10-06T00:41:24Z,2017-10-06T00:42:18Z,2017-10-06T00:43:12Z
ZYOIJ2808Z@gmail.com,1,0,1,1,1,1,1,1,1,1,0,2017-10-06T11:13:46Z,2017-10-06T11:14:02Z,2017-10-06T11:14:12Z,2017-10-06T11:14:29Z,2017-10-06T11:14:48Z,2017-10-06T11:15:31Z,2017-10-06T11:16:23Z,2017-10-06T11:17:10Z,2017-10-06T11:17:55Z,2017-10-06T11:18:46Z,2017-10-06T11:19:36Z
FNUVA5346I@gmail.com,0,1,1,1,1,1,1,1,1,1,1,2017-10-06T12:23:58Z,2017-10-06T12:24:10Z,2017-10-06T12:24:20Z,2017-10-06T12:24:41Z,2017-10-06T12:25:02Z,2017-10-06T12:25:46Z,2017-10-06T12:26:42Z,2017-10-06T12:27:32Z,2017-10-06T12:28:24Z,2017-10-06T12:29:17Z,2017-10-06T12:30:08Z
PBVHI1554X@gmail.com,0,0,1,0,1,1,1,1,1,1,1,2017-10-06T13:43:44Z,2017-10-06T13:43:54Z,2017-10-06T13:44:04Z,2017-10-06T13:44:29Z,2017-10-06T13:44:50Z,2017-10-06T13:45:38Z,2017-10-06T13:46:31Z,2017-10-06T13:47:22Z,2017-10-06T13:48:19Z,2017-10-06T13:49:02Z,2017-10-06T13:49:47Z
XCGVY6817O@gmail.com,1,1,1,1,1,1,1,1,1,1,0,2017-10-06T19:24:20Z,2017-10-06T19:24:36Z,2017-10-06T19:24:57Z,2017-10-06T19:25:19Z,2017-10-06T19:25:39Z,2017-10-06T19:26:22Z,2017-10-06T19:27:11Z,2017-10-06T19:28:01Z,2017-10-06T19:28:50Z,2017-10-06T19:29:43Z,2017-10-06T19:30:32Z
JUOXO9053O@gmail.com,1,0,0,1,1,1,1,1,1,1,0,2017-10-06T21:25:15Z,2017-10-06T21:25:28Z,2017-10-06T21:25:39Z,2017-10-06T21:26:06Z,2017-10-06T21:26:24Z,2017-10-06T21:27:09Z,2017-10-06T21:27:58Z,2017-10-06T21:28:51Z,2017-10-06T21:29:41Z,2017-10-06T21:30:34Z,2017-10-06T21:31:23Z
CZAVS0053M@gmail.com,0,1,1,1,1,1,0,1,1,0,0,2017-10-07T00:17:25Z,2017-10-07T00:17:40Z,2017-10-07T00:17:58Z,2017-10-07T00:18:14Z,2017-10-07T00:18:37Z,2017-10-07T00:19:16Z,2017-10-07T00:19:53Z,2017-10-07T00:20:46Z,2017-10-07T00:21:40Z,2017-10-07T00:22:31Z,2017-10-07T00:23:21Z
BYZPV4318L@gmail.com,1,0,0,1,1,1,1,1,1,1,1,2017-10-07T13:18:19Z,2017-10-07T13:18:29Z,2017-10-07T13:18:40Z,2017-10-07T13:19:05Z,2017-10-07T13:19:25Z,2017-10-07T13:20:08Z,2017-10-07T13:21:03Z,2017-10-07T13:21:56Z,2017-10-07T13:22:45Z,2017-10-07T13:23:33Z,2017-10-07T13:24:27Z
JAOKI3927R@gmail.com,1,1,1,1,1,1,0,1,1,1,0,2017-10-08T01:39:59Z,2017-10-08T01:40:17Z,2017-10-08T01:40:27Z,2017-10-08T01:40:41Z,2017-10-08T01:41:00Z,2017-10-08T01:41:46Z,2017-10-08T01:42:38Z,2017-10-08T01:43:28Z,2017-10-08T01:44:21Z,2017-10-08T01:45:05Z,2017-10-08T01:46:01Z
GJMBW2676L@gmail.com,1,0,0,1,1,1,1,1,1,1,0,2017-10-08T05:50:55Z,2017-10-08T05:50:59Z,2017-10-08T05:51:17Z,2017-10-08T05:51:41Z,2017-10-08T05:52:04Z,2017-10-08T05:52:48Z,2017-10-08T05:53:44Z,2017-10-08T05:54:35Z,2017-10-08T05:55:26Z,2017-10-08T05:56:11Z,2017-10-08T05:57:00Z
WUCGG4227B@gmail.com,1,0,1,1,1,1,0,1,1,1,1,2017-10-08T15:42:50Z,2017-10-08T15:43:08Z,2017-10-08T15:43:20Z,2017-10-08T15:43:37Z,2017-10-08T15:43:55Z,2017-10-08T15:44:44Z,2017-10-08T15:45:29Z,2017-10-08T15:46:28Z,2017-10-08T15:47:16Z,2017-10-08T15:48:09Z,2017-10-08T15:48:57Z
BKIOW0513J@gmail.com,0,1,1,1,1,1,1,1,1,1,1,2017-10-08T19:52:32Z,2017-10-08T19:52:39Z,2017-10-08T19:52:53Z,2017-10-08T19:53:12Z,2017-10-08T19:53:30Z,2017-10-08T19:54:17Z,2017-10-08T19:55:06Z,2017-10-08T19:55:54Z,2017-10-08T19:56:37Z,2017-10-08T19:57:28Z,2017-10-08T19:58:22Z
PHQLN7413A@gmail.com,1,1,1,1,0,1,1,1,1,1,0,2017-10-09T04:03:55Z,2017-10-09T04:04:12Z,2017-10-09T04:04:26Z,2017-10-09T04:04:47Z,2017-10-09T04:05:08Z,2017-10-09T04:05:53Z,2017-10-09T04:06:43Z,2017-10-09T04:07:34Z,2017-10-09T04:08:29Z,2017-10-09T04:09:27Z,2017-10-09T04:10:16Z
DZMNT3729B@gmail.com,1,1,1,1,1,1,0,1,1,1,0,2017-10-09T04:44:03Z,2017-10-09T04:44:17Z,2017-10-09T04:44:37Z,2017-10-09T04:44:57Z,2017-10-09T04:45:12Z,2017-10-09T04:45:59Z,2017-10-09T04:46:46Z,2017-10-09T04:47:44Z,2017-10-09T04:48:28Z,2017-10-09T04:49:17Z,2017-10-09T04:50:06Z
VDDTS4658H@gmail.com,1,0,1,1,1,0,0,1,1,1,0,2017-10-09T13:35:32Z,2017-10-09T13:35:47Z,2017-10-09T13:35:57Z,2017-10-09T13:36:13Z,2017-10-09T13:36:34Z,2017-10-09T13:37:24Z,2017-10-09T13:38:09Z,2017-10-09T13:38:58Z,2017-10-09T13:39:50Z,2017-10-09T13:40:41Z,2017-10-09T13:41:24Z
ADRXM8548M@gmail.com,1,1,1,0,1,1,1,1,0,1,1,2017-10-09T22:19:37Z,2017-10-09T22:19:52Z,2017-10-09T22:20:03Z,2017-10-09T22:20:16Z,2017-10-09T22:20:40Z,2017-10-09T22:21:19Z,2017-10-09T22:22:13Z,2017-10-09T22:22:57Z,2017-10-09T22:23:38Z,2017-10-09T22:24:28Z,2017-10-09T22:25:25Z
KMRZI6749V@gmail.com,1,0,0,1,1,1,0,1,1,1,1,2017-10-11T14:45:31Z,2017-10-11T14:45:40Z,2017-10-11T14:45:58Z,2017-10-11T14:46:14Z,2017-10-11T14:46:36Z,2017-10-11T14:47:21Z,2017-10-11T14:48:08Z,2017-10-11T14:48:55Z,2017-10-11T14:49:47Z,2017-10-11T14:50:40Z,2017-10-11T14:51:26Z
YLLRB3565Q@gmail.com,0,1,1,1,0,1,1,1,1,1,1,2017-10-11T22:29:02Z,2017-10-11T22:29:07Z,2017-10-11T22:29:17Z,2017-10-11T22:29:37Z,2017-10-11T22:30:03Z,2017-10-11T22:30:53Z,2017-10-11T22:31:47Z,2017-10-11T22:32:34Z,2017-10-11T22:33:19Z,2017-10-11T22:34:11Z,2017-10-11T22:35:01Z
NOGTD4258Z@gmail.com,1,1,1,1,1,1,1,0,0,1,0,2017-10-12T01:30:32Z,2017-10-12T01:30:45Z,2017-10-12T01:31:05Z,2017-10-12T01:31:20Z,2017-10-12T01:31:44Z,2017-10-12T01:32:28Z,2017-10-12T01:33:21Z,2017-10-12T01:34:16Z,2017-10-12T01:35:08Z,2017-10-12T01:36:07Z,2017-10-12T01:36:51Z
XGFPV9254M@gmail.com,1,1,0,0,1,0,1,1,0,1,0,2017-10-12T06:23:37Z,2017-10-12T06:23:46Z,2017-10-12T06:24:05Z,2017-10-12T06:24:27Z,2017-10-12T06:24:43Z,2017-10-12T06:25:28Z,2017-10-12T06:26:18Z,2017-10-12T06:27:10Z,2017-10-12T06:28:01Z,2017-10-12T06:28:56Z,2017-10-12T06:29:51Z
JJFSU7203Z@gmail.com,1,1,1,1,1,1,0,0,0,0,0,2017-10-12T06:48:56Z,2017-10-12T06:49:03Z,2017-10-12T06:49:16Z,2017-10-12T06:49:40Z,2017-10-12T06:49:57Z,2017-10-12T06:50:45Z,2017-10-12T06:51:36Z,2017-10-12T06:52:19Z,2017-10-12T06:53:09Z,2017-10-12T06:53:56Z,2017-10-12T06:54:42Z
PPLLQ1264K@gmail.com,1,0,1,1,1,1,1,1,0,1,0,2017-10-12T13:56:38Z,2017-10-12T13:56:46Z,2017-10-12T13:57:02Z,2017-10-12T13:57:26Z,2017-10-12T13:57:43Z,2017-10-12T13:58:35Z,2017-10-12T13:59:26Z,2017-10-12T14:00:19Z,2017-10-12T14:01:07Z,2017-10-12T14:02:01Z,2017-10-12T14:02:50Z
TGEJI0425L@gmail.com,1,1,1,1,0,1,1,1,0,1,1,2017-10-12T18:03:42Z,2017-10-12T18:03:51Z,2017-10-12T18:04:08Z,2017-10-12T18:04:26Z,2017-10-12T18:04:55Z,2017-10-12T18:05:45Z,2017-10-12T18:06:36Z,2017-10-12T18:07:25Z,2017-10-12T18:08:14Z,2017-10-12T18:09:06Z,2017-10-12T18:09:59Z
PDHRO0690J@gmail.com,0,1,1,1,1,1,0,1,0,1,1,2017-10-13T08:32:54Z,2017-10-13T08:33:07Z,2017-10-13T08:33:16Z,2017-10-13T08:33:34Z,2017-10-13T08:33:56Z,2017-10-13T08:34:43Z,2017-10-13T08:35:30Z,2017-10-13T08:36:26Z,2017-10-13T08:37:19Z,2017-10-13T08:38:11Z,2017-10-13T08:39:05Z
SRSUG4087E@gmail.com,0,0,1,0,0,1,0,1,1,1,1,2017-10-13T10:24:50Z,2017-10-13T10:25:01Z,2017-10-13T10:25:15Z,2017-10-13T10:25:36Z,2017-10-13T10:25:57Z,2017-10-13T10:26:40Z,2017-10-13T10:27:27Z,2017-10-13T10:28:18Z,2017-10-13T10:29:03Z,2017-10-13T10:29:49Z,2017-10-13T10:30:33Z
JEVNW9860X@gmail.com,1,1,1,0,1,1,1,1,1,1,1,2017-10-13T11:28:46Z,2017-10-13T11:29:04Z,2017-10-13T11:29:17Z,2017-10-13T11:29:37Z,2017-10-13T11:30:03Z,2017-10-13T11:30:48Z,2017-10-13T11:31:43Z,2017-10-13T11:32:34Z,2017-10-13T11:33:22Z,2017-10-13T11:34:14Z,2017-10-13T11:35:04Z
ZBJML4236G@gmail.com,1,1,1,1,1,1,0,1,0,1,0,2017-10-13T14:40:08Z,2017-10-13T14:40:17Z,2017-10-13T14:40:32Z,2017-10-13T14:40:49Z,2017-10-13T14:41:13Z,2017-10-13T14:41:48Z,2017-10-13T14:42:42Z,2017-10-13T14:43:31Z,2017-10-13T14:44:28Z,2017-10-13T14:45:18Z,2017-10-13T14:46:03Z
NCPBD5587V@gmail.com,0,0,1,1,1,1,0,1,0,0,1,2017-10-13T18:23:28Z,2017-10-13T18:23:41Z,2017-10-13T18:23:56Z,2017-10-13T18:24:15Z,2017-10-13T18:24:37Z,2017-10-13T18:25:16Z,2017-10-13T18:26:01Z,2017-10-13T18:26:44Z,2017-10-13T18:27:40Z,2017-10-13T18:28:31Z,2017-10-13T18:29:21Z
YLZVM0087Q@gmail.com,0,0,1,1,1,1,0,1,0,1,1,2017-10-13T22:51:00Z,2017-10-13T22:51:09Z,2017-10-13T22:51:23Z,2017-10-13T22:51:42Z,2017-10-13T22:52:00Z,2017-10-13T22:52:46Z,2017-10-13T22:53:32Z,2017-10-13T22:54:20Z,2017-10-13T22:55:04Z,2017-10-13T22:55:54Z,2017-10-13T22:56:40Z
JBYNO3877V@gmail.com,1,1,1,1,1,1,0,1,1,1,0,2017-10-14T05:53:03Z,2017-10-14T05:53:17Z,2017-10-14T05:53:31Z,2017-10-14T05:53:53Z,2017-10-14T05:54:12Z,2017-10-14T05:55:07Z,2017-10-14T05:55:59Z,2017-10-14T05:56:40Z,2017-10-14T05:57:26Z,2017-10-14T05:58:14Z,2017-10-14T05:59:06Z
JOQTV6943S@gmail.com,1,0,1,0,1,1,1,1,0,1,1,2017-10-15T01:54:02Z,2017-10-15T01:54:12Z,2017-10-15T01:54:33Z,2017-10-15T01:54:50Z,2017-10-15T01:55:06Z,2017-10-15T01:55:47Z,2017-10-15T01:56:31Z,2017-10-15T01:57:22Z,2017-10-15T01:58:09Z,2017-10-15T01:58:55Z,2017-10-15T01:59:52Z
HLFSW3732W@gmail.com,0,1,1,1,1,0,1,1,1,1,1,2017-10-15T09:53:56Z,2017-10-15T09:54:05Z,2017-10-15T09:54:17Z,2017-10-15T09:54:35Z,2017-10-15T09:54:53Z,2017-10-15T09:55:35Z,2017-10-15T09:56:30Z,2017-10-15T09:57:20Z,2017-10-15T09:58:13Z,2017-10-15T09:59:04Z,2017-10-15T09:59:47Z
AKQQE8969S@gmail.com,1,0,1,1,1,1,0,1,1,1,0,2017-10-15T20:03:47Z,2017-10-15T20:03:58Z,2017-10-15T20:04:18Z,2017-10-15T20:04:35Z,2017-10-15T20:04:58Z,2017-10-15T20:05:44Z,2017-10-15T20:06:38Z,2017-10-15T20:07:26Z,2017-10-15T20:08:16Z,2017-10-15T20:09:13Z,2017-10-15T20:10:04Z
WKTAX2211O@gmail.com,1,1,1,1,1,0,1,1,1,1,1,2017-10-15T20:29:30Z,2017-10-15T20:29:50Z,2017-10-15T20:30:01Z,2017-10-15T20:30:22Z,2017-10-15T20:30:33Z,2017-10-15T20:31:14Z,2017-10-15T20:31:57Z,2017-10-15T20:32:45Z,2017-10-15T20:33:36Z,2017-10-15T20:34:33Z,2017-10-15T20:35:26Z
LEEEH0873L@gmail.com,0,0,1,1,1,1,0,1,1,0,1,2017-10-16T07:14:36Z,2017-10-16T07:14:41Z,2017-10-16T07:14:58Z,2017-10-16T07:15:18Z,2017-10-16T07:15:41Z,2017-10-16T07:16:24Z,2017-10-16T07:17:15Z,2017-10-16T07:18:10Z,2017-10-16T07:19:00Z,2017-10-16T07:19:55Z,2017-10-16T07:20:47Z
AIHCX0701R@gmail.com,1,0,1,1,1,1,1,1,1,1,1,2017-10-16T13:31:20Z,2017-10-16T13:31:32Z,2017-10-16T13:31:47Z,2017-10-16T13:32:04Z,2017-10-16T13:32:24Z,2017-10-16T13:33:15Z,2017-10-16T13:34:08Z,2017-10-16T13:35:01Z,2017-10-16T13:35:51Z,2017-10-16T13:36:36Z,2017-10-16T13:37:31Z
QZTWY5098I@gmail.com,1,1,1,0,1,1,1,1,1,1,1,2017-10-16T19:16:42Z,2017-10-16T19:16:53Z,2017-10-16T19:17:19Z,2017-10-16T19:17:38Z,2017-10-16T19:17:54Z,2017-10-16T19:18:35Z,2017-10-16T19:19:26Z,2017-10-16T19:20:11Z,2017-10-16T19:21:03Z,2017-10-16T19:21:57Z,2017-10-16T19:22:44Z
RXKXO4058L@gmail.com,1,1,0,1,1,1,1,1,1,1,1,2017-10-17T03:15:05Z,2017-10-17T03:15:19Z,2017-10-17T03:15:34Z,2017-10-17T03:15:56Z,2017-10-17T03:16:19Z,2017-10-17T03:17:05Z,2017-10-17T03:17:54Z,2017-10-17T03:18:47Z,2017-10-17T03:19:38Z,2017-10-17T03:20:28Z,2017-10-17T03:21:21Z
CVYKH4988U@gmail.com,1,1,1,1,1,1,1,0,0,1,1,2017-10-17T13:32:15Z,2017-10-17T13:32:22Z,2017-10-17T13:32:36Z,2017-10-17T13:32:59Z,2017-10-17T13:33:14Z,2017-10-17T13:33:59Z,2017-10-17T13:34:55Z,2017-10-17T13:35:52Z,2017-10-17T13:36:36Z,2017-10-17T13:37:21Z,2017-10-17T13:38:15Z
DASMA1894X@gmail.com,1,1,1,1,1,1,1,1,1,1,0,2017-10-18T01:59:13Z,2017-10-18T01:59:27Z,2017-10-18T01:59:38Z,2017-10-18T01:59:59Z,2017-10-18T02:00:15Z,2017-10-18T02:01:07Z,2017-10-18T02:01:58Z,2017-10-18T02:02:50Z,2017-10-18T02:03:31Z,2017-10-18T02:04:22Z,2017-10-18T02:05:04Z
