email address,item01 score,item02 score,item03 score,item04 score,item05 score,item06 score,item07 score,item08 score,item09 score,item10 score,item11 score,item01 responded at,item02 responded at,item03 responded at,item04 responded at,item05 responded at,item06 responded at,item07 responded at,item08 responded at,item09 responded at,item10 responded at,item11 responded at
IPXRS7337J@gmail.com,0,0,1,1,1,1,1,1,0,0,0,2017-04-05T08:51:16Z,2017-04-05T08:51:18Z,2017-04-05T08:51:37Z,2017-04-05T08:51:58Z,2017-04-05T08:52:23Z,2017-04-05T08:53:05Z,2017-04-05T08:53:52Z,2017-04-05T08:54:37Z,2017-04-05T08:55:32Z,2017-04-05T08:56:24Z,2017-04-05T08:57:14Z
UPQQY8595I@gmail.com,0,1,1,1,1,1,1,1,0,0,0,2017-04-05T08:54:43Z,2017-04-05T08:54:51Z,2017-04-05T08:55:06Z,2017-04-05T08:55:26Z,2017-04-05T08:55:45Z,2017-04-05T08:56:30Z,2017-04-05T08:57:27Z,2017-04-05T08:58:11Z,2017-04-05T08:59:07Z,2017-04-05T08:59:59Z,2017-04-05T09:00:51Z
FDWGC4708G@gmail.com,0,0,1,1,1,1,1,0,1,1,1,2017-04-05T13:30:04Z,2017-04-05T13:30:14Z,2017-04-05T13:30:37Z,2017-04-05T13:30:53Z,2017-04-05T13:31:15Z,2017-04-05T13:31:56Z,2017-04-05T13:32:42Z,2017-04-05T13:33:28Z,2017-04-05T13:34:21Z,2017-04-05T13:35:12Z,2017-04-05T13:36:10Z
VGCXM6138O@gmail.com,1,0,1,1,1,1,1,0,1,1,1,2017-04-05T15:41:04Z,2017-04-05T15:41:15Z,2017-04-05T15:41:35Z,2017-04-05T15:41:54Z,2017-04-05T15:42:04Z,2017-04-05T15:42:53Z,2017-04-05T15:43:41Z,2017-04-05T15:44:37Z,2017-04-05T15:45:32Z,2017-04-05T15:46:22Z,2017-04-05T15:47:15Z
FYPMM8353A@gmail.com,1,1,1,0,1,1,1,1,0,1,0,2017-04-05T17:35:56Z,2017-04-05T17:35:59Z,2017-04-05T17:36:16Z,2017-04-05T17:36:33Z,2017-04-05T17:36:57Z,2017-04-05T17:37:45Z,2017-04-05T17:38:34Z,2017-04-05T17:39:31Z,2017-04-05T17:40:23Z,2017-04-05T17:41:13Z,2017-04-05T17:42:07Z
IOETV2344N@gmail.com,1,1,1,0,1,1,1,0,1,1,0,2017-04-06T13:50:03Z,2017-04-06T13:50:18Z,2017-04-06T13:50:39Z,2017-04-06T13:50:59Z,2017-04-06T13:51:21Z,2017-04-06T13:52:03Z,2017-04-06T13:52:46Z,2017-04-06T13:53:40Z,2017-04-06T13:54:29Z,2017-04-06T13:55:18Z,2017-04-06T13:56:03Z
WGBIA4052Y@gmail.com,0,1,1,1,1,0,0,1,1,1,1,2017-04-06T21:21:37Z,2017-04-06T21:21:49Z,2017-04-06T21:22:09Z,2017-04-06T21:22:22Z,2017-04-06T21:22:45Z,2017-04-06T21:23:30Z,2017-04-06T21:24:20Z,2017-04-06T21:25:10Z,2017-04-06T21:25:56Z,2017-04-06T21:26:50Z,2017-04-06T21:27:46Z
TZLGQ2186O@gmail.com,1,1,1,1,1,1,0,1,1,1,0,2017-04-07T03:52:38Z,2017-04-07T03:52:43Z,2017-04-07T03:53:02Z,2017-04-07T03:53:27Z,2017-04-07T03:53:51Z,2017-04-07T03:54:42Z,2017-04-07T03:55:32Z,2017-04-07T03:56:27Z,2017-04-07T03:57:12Z,2017-04-07T03:58:05Z,2017-04-07T03:58:53Z
NSDUU8650E@gmail.com,1,1,1,1,1,1,1,1,1,1,1,2017-04-07T16:02:34Z,2017-04-07T16:02:45Z,2017-04-07T16:03:03Z,2017-04-07T16:03:19Z,2017-04-07T16:03:39Z,2017-04-07T16:04:25Z,2017-04-07T16:05:17Z,2017-04-07T16:06:10Z,2017-04-07T16:07:01Z,2017-04-07T16:07:44Z,2017-04-07T16:08:27Z
VIKNZ8532R@gmail.com,1,1,1,1,1,1,1,1,1,1,0,2017-04-08T15:55:43Z,2017-04-08T15:55:58Z,2017-04-08T15:56:17Z,2017-04-08T15:56:32Z,2017-04-08T15:56:54Z,2017-04-08T15:57:37Z,2017-04-08T15:58:32Z,2017-04-08T15:59:19Z,2017-04-08T16:00:13Z,2017-04-08T16:01:07Z,2017-04-08T16:01:57Z
ZYOIJ2808Z@gmail.com,1,0,1,0,1,1,1,0,0,1,0,2017-04-08T20:21:45Z,2017-04-08T20:21:54Z,2017-04-08T20:22:02Z,2017-04-08T20:22:25Z,2017-04-08T20:22:51Z,2017-04-08T20:23:30Z,2017-04-08T20:24:21Z,2017-04-08T20:25:12Z,2017-04-08T20:25:58Z,2017-04-08T20:26:47Z,2017-04-08T20:27:38Z
FNUVA5346I@gmail.com,0,0,0,1,0,1,0,1,1,1,1,2017-04-09T01:08:09Z,2017-04-09T01:08:21Z,2017-04-09T01:08:33Z,2017-04-09T01:08:50Z,2017-04-09T01:09:11Z,2017-04-09T01:09:58Z,2017-04-09T01:10:48Z,2017-04-09T01:11:38Z,2017-04-09T01:12:41Z,2017-04-09T01:13:31Z,2017-04-09T01:14:23Z
PBVHI1554X@gmail.com,1,0,0,1,1,1,1,1,1,1,1,2017-04-09T08:42:16Z,2017-04-09T08:42:31Z,2017-04-09T08:42:42Z,2017-04-09T08:43:04Z,2017-04-09T08:43:27Z,2017-04-09T08:44:09Z,2017-04-09T08:44:57Z,2017-04-09T08:45:46Z,2017-04-09T08:46:34Z,2017-04-09T08:47:29Z,2017-04-09T08:48:16Z
XCGVY6817O@gmail.com,0,0,1,1,1,1,1,1,1,1,0,2017-04-09T13:45:37Z,2017-04-09T13:45:46Z,2017-04-09T13:46:07Z,2017-04-09T13:46:37Z,2017-04-09T13:46:57Z,2017-04-09T13:47:42Z,2017-04-09T13:48:28Z,2017-04-09T13:49:12Z,2017-04-09T13:50:02Z,2017-04-09T13:50:54Z,2017-04-09T13:51:41Z
JUOXO9053O@gmail.com,1,0,1,0,0,1,1,1,0,1,1,2017-04-10T09:52:15Z,2017-04-10T09:52:32Z,2017-04-10T09:52:44Z,2017-04-10T09:53:03Z,2017-04-10T09:53:24Z,2017-04-10T09:54:06Z,2017-04-10T09:54:48Z,2017-04-10T09:55:35Z,2017-04-10T09:56:25Z,2017-04-10T09:57:05Z,2017-04-10T09:57:57Z
CZAVS0053M@gmail.com,0,1,1,1,1,1,1,1,1,1,1,2017-04-10T19:57:39Z,2017-04-10T19:57:46Z,2017-04-10T19:57:58Z,2017-04-10T19:58:14Z,2017-04-10T19:58:32Z,2017-04-10T19:59:15Z,2017-04-10T20:00:05Z,2017-04-10T20:01:00Z,2017-04-10T20:01:45Z,2017-04-10T20:02:28Z,2017-04-10T20:03:17Z
BYZPV4318L@gmail.com,1,1,1,1,1,1,0,1,1,1,0,2017-04-10T21:30:03Z,2017-04-10T21:30:11Z,2017-04-10T21:30:22Z,2017-04-10T21:30:39Z,2017-04-10T21:30:59Z,2017-04-10T21:31:43Z,2017-04-10T21:32:31Z,2017-04-10T21:33:22Z,2017-04-10T21:34:16Z,2017-04-10T21:35:02Z,2017-04-10T21:35:54Z
JAOKI3927R@gmail.com,1,1,1,1,1,1,1,1,1,1,0,2017-04-10T21:54:19Z,2017-04-10T21:54:33Z,2017-04-10T21:54:46Z,2017-04-10T21:55:03Z,2017-04-10T21:55:32Z,2017-04-10T21:56:18Z,2017-04-10T21:57:06Z,2017-04-10T21:58:01Z,2017-04-10T21:58:53Z,2017-04-10T21:59:39Z,2017-04-10T22:00:34Z
GJMBW2676L@gmail.com,0,1,1,1,1,1,1,1,1,1,0,2017-04-10T23:33:15Z,2017-04-10T23:33:23Z,2017-04-10T23:33:43Z,2017-04-10T23:34:09Z,2017-04-10T23:34:36Z,2017-04-10T23:35:21Z,2017-04-10T23:36:07Z,2017-04-10T23:37:06Z,2017-04-10T23:38:08Z,2017-04-10T23:38:57Z,2017-04-10T23:39:42Z
WUCGG4227B@gmail.com,1,0,1,1,1,1,0,0,1,1,0,2017-04-11T00:25:24Z,2017-04-11T00:25:37Z,2017-04-11T00:25:57Z,2017-04-11T00:26:13Z,2017-04-11T00:26:38Z,2017-04-11T00:27:15Z,2017-04-11T00:28:02Z,2017-04-11T00:28:53Z,2017-04-11T00:29:41Z,2017-04-11T00:30:31Z,2017-04-11T00:31:17Z
BKIOW0513J@gmail.com,0,1,1,0,1,1,0,0,1,1,1,2017-04-11T01:02:50Z,2017-04-11T01:03:01Z,2017-04-11T01:03:16Z,2017-04-11T01:03:28Z,2017-04-11T01:03:45Z,2017-04-11T01:04:31Z,2017-04-11T01:05:21Z,2017-04-11T01:06:08Z,2017-04-11T01:07:04Z,2017-04-11T01:07:51Z,2017-04-11T01:08:43Z
PHQLN7413A@gmail.com,1,0,1,1,1,0,1,1,1,1,0,2017-04-11T03:13:41Z,2017-04-11T03:13:57Z,2017-04-11T03:14:18Z,2017-04-11T03:14:35Z,2017-04-11T03:14:55Z,2017-04-11T03:15:32Z,2017-04-11T03:16:24Z,2017-04-11T03:17:13Z,2017-04-11T03:18:07Z,2017-04-11T03:19:05Z,2017-04-11T03:20:00Z
DZMNT3729B@gmail.com,0,1,1,1,1,1,1,1,1,1,0,2017-04-11T11:59:28Z,2017-04-11T11:59:43Z,2017-04-11T11:59:56Z,2017-04-11T12:00:14Z,2017-04-11T12:00:39Z,2017-04-11T12:01:24Z,2017-04-11T12:02:12Z,2017-04-11T12:02:57Z,2017-04-11T12:03:46Z,2017-04-11T12:04:36Z,2017-04-11T12:05:20Z
VDDTS4658H@gmail.com,1,1,1,1,1,1,1,1,1,1,0,2017-04-11T12:24:41Z,2017-04-11T12:24:50Z,2017-04-11T12:25:08Z,2017-04-11T12:25:19Z,2017-04-11T12:25:43Z,2017-04-11T12:26:30Z,2017-04-11T12:27:19Z,2017-04-11T12:28:12Z,2017-04-11T12:28:57Z,2017-04-11T12:29:48Z,2017-04-11T12:30:45Z
ADRXM8548M@gmail.com,1,1,1,1,1,1,0,1,1,1,1,2017-04-11T13:55:49Z,2017-04-11T13:56:00Z,2017-04-11T13:56:18Z,2017-04-11T13:56:37Z,2017-04-11T13:56:58Z,2017-04-11T13:57:44Z,2017-04-11T13:58:39Z,2017-04-11T13:59:30Z,2017-04-11T14:00:21Z,2017-04-11T14:01:08Z,2017-04-11T14:02:00Z
KMRZI6749V@gmail.com,1,1,1,1,1,1,0,0,0,1,1,2017-04-12T19:43:36Z,2017-04-12T19:43:55Z,2017-04-12T19:44:15Z,2017-04-12T19:44:35Z,2017-04-12T19:44:58Z,2017-04-12T19:45:47Z,2017-04-12T19:46:39Z,2017-04-12T19:47:33Z,2017-04-12T19:48:26Z,2017-04-12T19:49:13Z,2017-04-12T19:50:05Z
YLLRB3565Q@gmail.com,1,0,1,1,1,1,1,0,1,1,1,2017-04-13T03:14:08Z,2017-04-13T03:14:16Z,2017-04-13T03:14:39Z,2017-04-13T03:14:56Z,2017-04-13T03:15:12Z,2017-04-13T03:15:59Z,2017-04-13T03:16:48Z,2017-04-13T03:17:31Z,2017-04-13T03:18:27Z,2017-04-13T03:19:20Z,2017-04-13T03:20:03Z
NOGTD4258Z@gmail.com,1,1,1,1,1,1,0,0,1,1,0,2017-04-13T08:41:43Z,2017-04-13T08:41:49Z,2017-04-13T08:42:08Z,2017-04-13T08:42:23Z,2017-04-13T08:42:36Z,2017-04-13T08:43:19Z,2017-04-13T08:44:14Z,2017-04-13T08:45:07Z,2017-04-13T08:45:58Z,2017-04-13T08:46:43Z,2017-04-13T08:47:33Z
XGFPV9254M@gmail.com,1,1,1,1,1,1,0,1,1,1,1,2017-04-13T17:03:24Z,2017-04-13T17:03:34Z,2017-04-13T17:03:46Z,2017-04-13T17:04:02Z,2017-04-13T17:04:15Z,2017-04-13T17:05:00Z,2017-04-13T17:05:50Z,2017-04-13T17:06:37Z,2017-04-13T17:07:25Z,2017-04-13T17:08:14Z,2017-04-13T17:08:54Z
JJFSU7203Z@gmail.com,1,0,1,1,1,1,0,1,1,1,0,2017-04-13T18:40:14Z,2017-04-13T18:40:28Z,2017-04-13T18:40:41Z,2017-04-13T18:41:01Z,2017-04-13T18:41:18Z,2017-04-13T18:41:57Z,2017-04-13T18:42:41Z,2017-04-13T18:43:31Z,2017-04-13T18:44:19Z,2017-04-13T18:45:05Z,2017-04-13T18:45:51Z
PPLLQ1264K@gmail.com,0,1,1,1,1,1,1,1,1,1,1,2017-04-13T21:12:51Z,2017-04-13T21:12:59Z,2017-04-13T21:13:13Z,2017-04-13T21:13:29Z,2017-04-13T21:13:42Z,2017-04-13T21:14:22Z,2017-04-13T21:15:10Z,2017-04-13T21:15:58Z,2017-04-13T21:16:46Z,2017-04-13T21:17:31Z,2017-04-13T21:18:18Z
TGEJI0425L@gmail.com,0,1,0,1,1,1,0,1,1,0,1,2017-04-14T10:25:04Z,2017-04-14T10:25:21Z,2017-04-14T10:25:42Z,2017-04-14T10:26:03Z,2017-04-14T10:26:25Z,2017-04-14T10:27:13Z,2017-04-14T10:27:59Z,2017-04-14T10:28:51Z,2017-04-14T10:29:44Z,2017-04-14T10:30:30Z,2017-04-14T10:31:07Z
PDHRO0690J@gmail.com,1,1,1,0,1,1,1,1,1,0,1,2017-04-14T13:35:49Z,2017-04-14T13:36:01Z,2017-04-14T13:36:16Z,2017-04-14T13:36:36Z,2017-04-14T13:36:55Z,2017-04-14T13:37:33Z,2017-04-14T13:38:22Z,2017-04-14T13:39:06Z,2017-04-14T13:39:55Z,2017-04-14T13:40:44Z,2017-04-14T13:41:32Z
SRSUG4087E@gmail.com,1,1,1,1,1,1,1,1,0,1,0,2017-04-14T15:55:54Z,2017-04-14T15:56:06Z,2017-04-14T15:56:19Z,2017-04-14T15:56:38Z,2017-04-14T15:56:57Z,2017-04-14T15:57:41Z,2017-04-14T15:58:25Z,2017-04-14T15:59:23Z,2017-04-14T16:00:10Z,2017-04-14T16:00:59Z,2017-04-14T16:01:49Z
JEVNW9860X@gmail.com,1,0,1,1,1,0,1,1,1,1,1,2017-04-14T16:57:28Z,2017-04-14T16:57:37Z,2017-04-14T16:57:59Z,2017-04-14T16:58:27Z,2017-04-14T16:58:42Z,2017-04-14T16:59:21Z,2017-04-14T17:00:12Z,2017-04-14T17:00:58Z,2017-04-14T17:01:48Z,2017-04-14T17:02:36Z,2017-04-14T17:03:24Z
ZBJML4236G@gmail.com,1,1,1,0,1,1,1,0,1,1,1,2017-04-14T23:48:19Z,2017-04-14T23:48:23Z,2017-04-14T23:48:37Z,2017-04-14T23:49:00Z,2017-04-14T23:49:23Z,2017-04-14T23:50:13Z,2017-04-14T23:51:03Z,2017-04-14T23:51:56Z,2017-04-14T23:52:40Z,2017-04-14T23:53:22Z,2017-04-14T23:54:16Z
NCPBD5587V@gmail.com,1,0,0,1,1,1,1,1,1,1,1,2017-04-15T01:11:23Z,2017-04-15T01:11:30Z,2017-04-15T01:11:50Z,2017-04-15T01:12:05Z,2017-04-15T01:12:27Z,2017-04-15T01:13:03Z,2017-04-15T01:13:53Z,2017-04-15T01:14:43Z,2017-04-15T01:15:38Z,2017-04-15T01:16:29Z,2017-04-15T01:17:22Z
YLZVM0087Q@gmail.com,0,1,1,1,1,1,1,1,0,1,1,2017-04-15T04:32:56Z,2017-04-15T04:33:06Z,2017-04-15T04:33:19Z,2017-04-15T04:33:34Z,2017-04-15T04:33:53Z,2017-04-15T04:34:29Z,2017-04-15T04:35:19Z,2017-04-15T04:36:13Z,2017-04-15T04:36:58Z,2017-04-15T04:37:41Z,2017-04-15T04:38:33Z
JBYNO3877V@gmail.com,1,1,1,1,1,1,0,1,0,1,1,2017-04-15T19:04:18Z,2017-04-15T19:04:26Z,2017-04-15T19:04:39Z,2017-04-15T19:05:00Z,2017-04-15T19:05:24Z,2017-04-15T19:06:12Z,2017-04-15T19:06:59Z,2017-04-15T19:07:47Z,2017-04-15T19:08:38Z,2017-04-15T19:09:31Z,2017-04-15T19:10:31Z
JOQTV6943S@gmail.com,0,1,1,1,1,1,0,1,1,1,1,2017-04-15T20:15:57Z,2017-04-15T20:16:10Z,2017-04-15T20:16:22Z,2017-04-15T20:16:46Z,2017-04-15T20:17:05Z,2017-04-15T20:17:49Z,2017-04-15T20:18:39Z,2017-04-15T20:19:20Z,2017-04-15T20:20:15Z,2017-04-15T20:21:09Z,2017-04-15T20:21:49Z
HLFSW3732W@gmail.com,0,0,1,1,1,1,0,1,1,0,0,2017-04-15T23:19:48Z,2017-04-15T23:20:02Z,2017-04-15T23:20:15Z,2017-04-15T23:20:40Z,2017-04-15T23:21:02Z,2017-04-15T23:21:46Z,2017-04-15T23:22:45Z,2017-04-15T23:23:33Z,2017-04-15T23:24:18Z,2017-04-15T23:25:10Z,2017-04-15T23:26:04Z
AKQQE8969S@gmail.com,0,1,1,1,1,1,0,1,1,1,0,2017-04-16T02:04:50Z,2017-04-16T02:04:56Z,2017-04-16T02:05:11Z,2017-04-16T02:05:31Z,2017-04-16T02:05:49Z,2017-04-16T02:06:32Z,2017-04-16T02:07:18Z,2017-04-16T02:08:13Z,2017-04-16T02:09:03Z,2017-04-16T02:09:53Z,2017-04-16T02:10:47Z
WKTAX2211O@gmail.com,1,1,1,1,1,1,0,1,1,1,1,2017-04-16T05:15:46Z,2017-04-16T05:16:01Z,2017-04-16T05:16:12Z,2017-04-16T05:16:33Z,2017-04-16T05:16:53Z,2017-04-16T05:17:38Z,2017-04-16T05:18:26Z,2017-04-16T05:19:19Z,2017-04-16T05:20:03Z,2017-04-16T05:20:54Z,2017-04-16T05:21:43Z
LEEEH0873L@gmail.com,1,1,1,1,1,1,0,1,1,1,1,2017-04-16T05:54:55Z,2017-04-16T05:55:04Z,2017-04-16T05:55:21Z,2017-04-16T05:55:42Z,2017-04-16T05:56:00Z,2017-04-16T05:56:46Z,2017-04-16T05:57:31Z,2017-04-16T05:58:25Z,2017-04-16T05:59:21Z,2017-04-16T06:00:06Z,2017-04-16T06:00:56Z
AIHCX0701R@gmail.com,0,1,1,1,1,1,1,1,0,0,0,2017-04-16T12:48:59Z,2017-04-16T12:49:07Z,2017-04-16T12:49:23Z,2017-04-16T12:49:40Z,2017-04-16T12:49:59Z,2017-04-16T12:50:48Z,2017-04-16T12:51:35Z,2017-04-16T12:52:21Z,2017-04-16T12:53:14Z,2017-04-16T12:54:06Z,2017-04-16T12:54:55Z
QZTWY5098I@gmail.com,1,1,1,1,1,0,1,1,0,1,1,2017-04-16T15:57:55Z,2017-04-16T15:57:58Z,2017-04-16T15:58:09Z,2017-04-16T15:58:27Z,2017-04-16T15:58:48Z,2017-04-16T15:59:32Z,2017-04-16T16:00:28Z,2017-04-16T16:01:24Z,2017-04-16T16:02:12Z,2017-04-16T16:03:05Z,2017-04-16T16:03:57Z
RXKXO4058L@gmail.com,0,1,1,1,1,1,1,1,1,0,1,2017-04-17T12:32:20Z,2017-04-17T12:32:27Z,2017-04-17T12:32:39Z,2017-04-17T12:33:07Z,2017-04-17T12:33:22Z,2017-04-17T12:34:11Z,2017-04-17T12:35:07Z,2017-04-17T12:36:02Z,2017-04-17T12:36:47Z,2017-04-17T12:37:36Z,2017-04-17T12:38:18Z
CVYKH4988U@gmail.com,1,1,1,1,1,1,1,1,0,1,1,2017-04-18T02:05:03Z,2017-04-18T02:05:11Z,2017-04-18T02:05:22Z,2017-04-18T02:05:45Z,2017-04-18T02:06:06Z,2017-04-18T02:06:46Z,2017-04-18T02:07:37Z,2017-04-18T02:08:25Z,2017-04-18T02:09:14Z,2017-04-18T02:10:09Z,2017-04-18T02:11:11Z
DASMA1894X@gmail.com,1,1,1,1,1,1,1,1,1,1,0,2017-04-18T06:50:12Z,2017-04-18T06:50:21Z,2017-04-18T06:50:38Z,2017-04-18T06:50:59Z,2017-04-18T06:51:18Z,2017-04-18T06:52:04Z,2017-04-18T06:52:59Z,2017-04-18T06:53:53Z,2017-04-18T06:54:43Z,2017-04-18T06:55:27Z,2017-04-18T06:56:20Z
