email address,item01 score,item02 score,item03 score,item04 score,item05 score,item06 score,item07 score,item08 score,item09 score,item10 score,item11 score,item01 responded at,item02 responded at,item03 responded at,item04 responded at,item05 responded at,item06 responded at,item07 responded at,item08 responded at,item09 responded at,item10 responded at,item11 responded at
ZBJML4236G@gmail.com,1,0,0,1,1,1,0,1,0,1,1,2017-06-13T09:09:35Z,2017-06-13T09:09:43Z,2017-06-13T09:10:03Z,2017-06-13T09:10:23Z,2017-06-13T09:10:50Z,2017-06-13T09:11:32Z,2017-06-13T09:12:19Z,2017-06-13T09:13:10Z,2017-06-13T09:14:03Z,2017-06-13T09:14:54Z,2017-06-13T09:15:49Z
NCPBD5587V@gmail.com,1,0,1,1,1,1,1,1,1,1,1,2017-06-14T05:33:35Z,2017-06-14T05:33:51Z,2017-06-14T05:34:02Z,2017-06-14T05:34:24Z,2017-06-14T05:34:47Z,2017-06-14T05:35:30Z,2017-06-14T05:36:16Z,2017-06-14T05:37:05Z,2017-06-14T05:37:52Z,2017-06-14T05:38:37Z,2017-06-14T05:39:25Z
YLZVM0087Q@gmail.com,1,1,1,1,1,1,1,1,1,1,0,2017-06-14T10:23:38Z,2017-06-14T10:23:43Z,2017-06-14T10:23:53Z,2017-06-14T10:24:11Z,2017-06-14T10:24:32Z,2017-06-14T10:25:13Z,2017-06-14T10:26:00Z,2017-06-14T10:26:49Z,2017-06-14T10:27:32Z,2017-06-14T10:28:27Z,2017-06-14T10:29:12Z
JBYNO3877V@gmail.com,1,1,1,1,1,1,1,1,1,1,1,2017-06-14T10:27:35Z,2017-06-14T10:27:50Z,2017-06-14T10:27:57Z,2017-06-14T10:28:14Z,2017-06-14T10:28:31Z,2017-06-14T10:29:19Z,2017-06-14T10:30:11Z,2017-06-14T10:31:03Z,2017-06-14T10:31:50Z,2017-06-14T10:32:49Z,2017-06-14T10:33:40Z
JOQTV6943S@gmail.com,1,1,1,1,1,1,1,1,1,0,1,2017-06-14T22:22:19Z,2017-06-14T22:22:26Z,2017-06-14T22:22:46Z,2017-06-14T22:23:07Z,2017-06-14T22:23:29Z,2017-06-14T22:24:10Z,2017-06-14T22:24:52Z,2017-06-14T22:25:37Z,2017-06-14T22:26:26Z,2017-06-14T22:27:17Z,2017-06-14T22:28:07Z
HLFSW3732W@gmail.com,1,1,1,1,1,1,1,1,0,1,1,2017-06-15T06:14:20Z,2017-06-15T06:14:39Z,2017-06-15T06:14:49Z,2017-06-15T06:15:19Z,2017-06-15T06:15:43Z,2017-06-15T06:16:26Z,2017-06-15T06:17:20Z,2017-06-15T06:18:08Z,2017-06-15T06:19:00Z,2017-06-15T06:19:42Z,2017-06-15T06:20:22Z
AKQQE8969S@gmail.com,1,1,1,1,1,1,1,0,1,0,1,2017-06-15T13:04:16Z,2017-06-15T13:04:25Z,2017-06-15T13:04:35Z,2017-06-15T13:05:02Z,2017-06-15T13:05:17Z,2017-06-15T13:06:02Z,2017-06-15T13:06:52Z,2017-06-15T13:07:39Z,2017-06-15T13:08:25Z,2017-06-15T13:09:12Z,2017-06-15T13:10:10Z
WKTAX2211O@gmail.com,1,1,0,1,1,1,0,1,0,1,0,2017-06-16T06:03:10Z,2017-06-16T06:03:21Z,2017-06-16T06:03:35Z,2017-06-16T06:03:59Z,2017-06-16T06:04:20Z,2017-06-16T06:05:11Z,2017-06-16T06:05:57Z,2017-06-16T06:06:47Z,2017-06-16T06:07:37Z,2017-06-16T06:08:26Z,2017-06-16T06:09:14Z
LEEEH0873L@gmail.com,1,1,1,1,1,1,0,1,0,1,0,2017-06-16T12:10:24Z,2017-06-16T12:10:29Z,2017-06-16T12:10:49Z,2017-06-16T12:11:15Z,2017-06-16T12:11:31Z,2017-06-16T12:12:13Z,2017-06-16T12:13:07Z,2017-06-16T12:14:00Z,2017-06-16T12:14:54Z,2017-06-16T12:15:41Z,2017-06-16T12:16:20Z
AIHCX0701R@gmail.com,0,1,1,1,1,1,1,1,1,0,1,2017-06-16T23:34:20Z,2017-06-16T23:34:24Z,2017-06-16T23:34:38Z,2017-06-16T23:34:56Z,2017-06-16T23:35:18Z,2017-06-16T23:36:05Z,2017-06-16T23:36:56Z,2017-06-16T23:37:46Z,2017-06-16T23:38:42Z,2017-06-16T23:39:24Z,2017-06-16T23:40:13Z
QZTWY5098I@gmail.com,0,1,1,1,1,1,1,1,1,0,0,2017-06-17T10:02:06Z,2017-06-17T10:02:14Z,2017-06-17T10:02:23Z,2017-06-17T10:02:42Z,2017-06-17T10:03:02Z,2017-06-17T10:03:48Z,2017-06-17T10:04:47Z,2017-06-17T10:05:40Z,2017-06-17T10:06:29Z,2017-06-17T10:07:19Z,2017-06-17T10:08:05Z
RXKXO4058L@gmail.com,1,1,1,0,1,1,1,1,1,1,1,2017-06-17T11:15:17Z,2017-06-17T11:15:28Z,2017-06-17T11:15:51Z,2017-06-17T11:16:12Z,2017-06-17T11:16:35Z,2017-06-17T11:17:11Z,2017-06-17T11:18:01Z,2017-06-17T11:18:52Z,2017-06-17T11:19:39Z,2017-06-17T11:20:26Z,2017-06-17T11:21:16Z
CVYKH4988U@gmail.com,0,0,1,0,1,1,0,1,1,1,1,2017-06-17T12:21:56Z,2017-06-17T12:22:08Z,2017-06-17T12:22:21Z,2017-06-17T12:22:43Z,2017-06-17T12:22:58Z,2017-06-17T12:23:43Z,2017-06-17T12:24:35Z,2017-06-17T12:25:29Z,2017-06-17T12:26:25Z,2017-06-17T12:27:17Z,2017-06-17T12:28:03Z
DASMA1894X@gmail.com,1,1,1,1,1,1,0,1,1,1,0,2017-06-17T12:31:17Z,2017-06-17T12:31:30Z,2017-06-17T12:31:50Z,2017-06-17T12:32:11Z,2017-06-17T12:32:31Z,2017-06-17T12:33:17Z,2017-06-17T12:34:05Z,2017-06-17T12:34:57Z,2017-06-17T12:35:42Z,2017-06-17T12:36:29Z,2017-06-17T12:37:17Z
