email address,item01 score,item02 score,item03 score,item04 score,item05 score,item06 score,item07 score,item08 score,item09 score,item10 score,item11 score,item01 responded at,item02 responded at,item03 responded at,item04 responded at,item05 responded at,item06 responded at,item07 responded at,item08 responded at,item09 responded at,item10 responded at,item11 responded at
BRIEQ5909Q@gmail.com,0,0,1,0,0,1,1,1,0,1,0,2017-05-03T12:34:19Z,2017-05-03T12:34:30Z,2017-05-03T12:34:37Z,2017-05-03T12:34:57Z,2017-05-03T12:35:21Z,2017-05-03T12:36:10Z,2017-05-03T12:37:10Z,2017-05-03T12:38:00Z,2017-05-03T12:38:48Z,2017-05-03T12:39:35Z,2017-05-03T12:40:31Z
JBDKB3414Z@gmail.com,1,0,0,0,1,1,1,1,0,1,1,2017-05-03T16:21:47Z,2017-05-03T16:21:54Z,2017-05-03T16:21:59Z,2017-05-03T16:22:18Z,2017-05-03T16:22:42Z,2017-05-03T16:23:32Z,2017-05-03T16:24:16Z,2017-05-03T16:25:03Z,2017-05-03T16:25:55Z,2017-05-03T16:26:51Z,2017-05-03T16:27:39Z
GFQZO4207H@gmail.com,1,1,0,1,1,1,0,1,0,1,1,2017-05-03T21:18:10Z,2017-05-03T21:18:18Z,2017-05-03T21:18:31Z,2017-05-03T21:19:00Z,2017-05-03T21:19:21Z,2017-05-03T21:20:06Z,2017-05-03T21:20:57Z,2017-05-03T21:21:52Z,2017-05-03T21:22:38Z,2017-05-03T21:23:28Z,2017-05-03T21:24:23Z
KPLPN4382B@gmail.com,1,1,1,1,1,1,0,1,1,1,0,2017-05-04T02:40:20Z,2017-05-04T02:40:30Z,2017-05-04T02:40:44Z,2017-05-04T02:40:59Z,2017-05-04T02:41:24Z,2017-05-04T02:42:07Z,2017-05-04T02:42:58Z,2017-05-04T02:43:56Z,2017-05-04T02:44:52Z,2017-05-04T02:45:41Z,2017-05-04T02:46:29Z
XRSUA4670N@gmail.com,1,1,0,1,0,1,0,1,0,1,0,2017-05-04T11:04:00Z,2017-05-04T11:04:08Z,2017-05-04T11:04:23Z,2017-05-04T11:04:45Z,2017-05-04T11:05:08Z,2017-05-04T11:06:06Z,2017-05-04T11:06:59Z,2017-05-04T11:07:53Z,2017-05-04T11:08:43Z,2017-05-04T11:09:36Z,2017-05-04T11:10:23Z
VQGTN2070F@gmail.com,1,1,1,1,1,1,1,1,0,1,0,2017-05-04T17:51:42Z,2017-05-04T17:51:49Z,2017-05-04T17:52:00Z,2017-05-04T17:52:21Z,2017-05-04T17:52:48Z,2017-05-04T17:53:33Z,2017-05-04T17:54:22Z,2017-05-04T17:55:11Z,2017-05-04T17:56:03Z,2017-05-04T17:56:51Z,2017-05-04T17:57:38Z
WHGTB4681C@gmail.com,1,0,0,0,1,1,0,1,1,1,0,2017-05-05T05:15:29Z,2017-05-05T05:15:42Z,2017-05-05T05:16:02Z,2017-05-05T05:16:21Z,2017-05-05T05:16:40Z,2017-05-05T05:17:19Z,2017-05-05T05:18:08Z,2017-05-05T05:19:02Z,2017-05-05T05:19:54Z,2017-05-05T05:20:46Z,2017-05-05T05:21:33Z
NDUUR9603H@gmail.com,0,0,1,1,1,1,1,1,0,1,0,2017-05-05T07:20:23Z,2017-05-05T07:20:27Z,2017-05-05T07:20:39Z,2017-05-05T07:20:54Z,2017-05-05T07:21:21Z,2017-05-05T07:22:08Z,2017-05-05T07:22:57Z,2017-05-05T07:23:56Z,2017-05-05T07:24:47Z,2017-05-05T07:25:29Z,2017-05-05T07:26:17Z
IPXRS7337J@gmail.com,0,1,0,1,1,0,0,1,1,1,1,2017-05-05T10:05:21Z,2017-05-05T10:05:35Z,2017-05-05T10:05:56Z,2017-05-05T10:06:13Z,2017-05-05T10:06:29Z,2017-05-05T10:07:19Z,2017-05-05T10:08:12Z,2017-05-05T10:09:03Z,2017-05-05T10:09:55Z,2017-05-05T10:10:48Z,2017-05-05T10:11:33Z
UPQQY8595I@gmail.com,0,1,1,0,1,0,1,1,1,1,1,2017-05-06T03:16:03Z,2017-05-06T03:16:09Z,2017-05-06T03:16:28Z,2017-05-06T03:16:38Z,2017-05-06T03:16:56Z,2017-05-06T03:17:42Z,2017-05-06T03:18:30Z,2017-05-06T03:19:20Z,2017-05-06T03:20:15Z,2017-05-06T03:21:04Z,2017-05-06T03:21:56Z
FDWGC4708G@gmail.com,1,0,1,1,1,0,1,1,1,0,0,2017-05-06T06:04:09Z,2017-05-06T06:04:18Z,2017-05-06T06:04:36Z,2017-05-06T06:05:02Z,2017-05-06T06:05:25Z,2017-05-06T06:06:07Z,2017-05-06T06:07:04Z,2017-05-06T06:08:01Z,2017-05-06T06:08:53Z,2017-05-06T06:09:53Z,2017-05-06T06:10:46Z
VGCXM6138O@gmail.com,1,0,1,1,1,1,1,1,0,1,1,2017-05-06T15:28:49Z,2017-05-06T15:29:02Z,2017-05-06T15:29:14Z,2017-05-06T15:29:31Z,2017-05-06T15:29:52Z,2017-05-06T15:30:42Z,2017-05-06T15:31:36Z,2017-05-06T15:32:22Z,2017-05-06T15:33:13Z,2017-05-06T15:33:53Z,2017-05-06T15:34:50Z
FYPMM8353A@gmail.com,0,1,1,1,1,1,1,1,1,1,1,2017-05-06T15:49:45Z,2017-05-06T15:49:55Z,2017-05-06T15:50:08Z,2017-05-06T15:50:24Z,2017-05-06T15:50:43Z,2017-05-06T15:51:30Z,2017-05-06T15:52:21Z,2017-05-06T15:53:11Z,2017-05-06T15:53:55Z,2017-05-06T15:54:51Z,2017-05-06T15:55:46Z
IOETV2344N@gmail.com,0,0,1,1,1,1,1,0,1,1,0,2017-05-06T20:17:09Z,2017-05-06T20:17:17Z,2017-05-06T20:17:34Z,2017-05-06T20:17:50Z,2017-05-06T20:18:13Z,2017-05-06T20:19:04Z,2017-05-06T20:19:54Z,2017-05-06T20:20:41Z,2017-05-06T20:21:25Z,2017-05-06T20:22:12Z,2017-05-06T20:23:05Z
WGBIA4052Y@gmail.com,0,0,1,1,1,1,1,1,0,1,1,2017-05-07T12:09:26Z,2017-05-07T12:09:39Z,2017-05-07T12:10:01Z,2017-05-07T12:10:18Z,2017-05-07T12:10:36Z,2017-05-07T12:11:16Z,2017-05-07T12:12:13Z,2017-05-07T12:13:07Z,2017-05-07T12:13:50Z,2017-05-07T12:14:38Z,2017-05-07T12:15:34Z
TZLGQ2186O@gmail.com,0,1,1,0,1,1,0,1,0,0,1,2017-05-07T14:54:12Z,2017-05-07T14:54:22Z,2017-05-07T14:54:35Z,2017-05-07T14:54:51Z,2017-05-07T14:55:11Z,2017-05-07T14:55:54Z,2017-05-07T14:56:45Z,2017-05-07T14:57:38Z,2017-05-07T14:58:31Z,2017-05-07T14:59:22Z,2017-05-07T15:00:15Z
NSDUU8650E@gmail.com,1,0,1,1,1,1,1,1,1,1,1,2017-05-07T18:19:04Z,2017-05-07T18:19:13Z,2017-05-07T18:19:28Z,2017-05-07T18:19:50Z,2017-05-07T18:20:15Z,2017-05-07T18:21:02Z,2017-05-07T18:21:52Z,2017-05-07T18:22:38Z,2017-05-07T18:23:25Z,2017-05-07T18:24:19Z,2017-05-07T18:25:03Z
VIKNZ8532R@gmail.com,1,1,0,1,1,1,0,0,1,1,1,2017-05-07T20:45:53Z,2017-05-07T20:46:03Z,2017-05-07T20:46:17Z,2017-05-07T20:46:33Z,2017-05-07T20:46:45Z,2017-05-07T20:47:33Z,2017-05-07T20:48:23Z,2017-05-07T20:49:15Z,2017-05-07T20:50:02Z,2017-05-07T20:50:53Z,2017-05-07T20:51:46Z
ZYOIJ2808Z@gmail.com,0,0,0,1,1,1,1,1,0,1,1,2017-05-07T21:01:15Z,2017-05-07T21:01:19Z,2017-05-07T21:01:32Z,2017-05-07T21:01:49Z,2017-05-07T21:02:08Z,2017-05-07T21:02:53Z,2017-05-07T21:03:45Z,2017-05-07T21:04:42Z,2017-05-07T21:05:34Z,2017-05-07T21:06:26Z,2017-05-07T21:07:16Z
FNUVA5346I@gmail.com,0,1,1,1,1,1,1,0,1,1,0,2017-05-08T17:12:28Z,2017-05-08T17:12:42Z,2017-05-08T17:12:53Z,2017-05-08T17:13:07Z,2017-05-08T17:13:22Z,2017-05-08T17:14:09Z,2017-05-08T17:15:01Z,2017-05-08T17:15:48Z,2017-05-08T17:16:46Z,2017-05-08T17:17:38Z,2017-05-08T17:18:26Z
PBVHI1554X@gmail.com,1,1,1,1,1,1,1,1,1,1,1,2017-05-08T21:24:07Z,2017-05-08T21:24:17Z,2017-05-08T21:24:30Z,2017-05-08T21:24:52Z,2017-05-08T21:25:15Z,2017-05-08T21:25:59Z,2017-05-08T21:26:49Z,2017-05-08T21:27:38Z,2017-05-08T21:28:29Z,2017-05-08T21:29:20Z,2017-05-08T21:30:13Z
XCGVY6817O@gmail.com,1,0,0,0,1,0,1,1,0,1,1,2017-05-09T00:56:09Z,2017-05-09T00:56:15Z,2017-05-09T00:56:30Z,2017-05-09T00:56:48Z,2017-05-09T00:57:10Z,2017-05-09T00:58:00Z,2017-05-09T00:58:46Z,2017-05-09T00:59:37Z,2017-05-09T01:00:22Z,2017-05-09T01:01:11Z,2017-05-09T01:01:59Z
JUOXO9053O@gmail.com,1,1,1,1,1,1,1,0,1,1,1,2017-05-09T03:02:33Z,2017-05-09T03:02:43Z,2017-05-09T03:02:54Z,2017-05-09T03:03:11Z,2017-05-09T03:03:35Z,2017-05-09T03:04:23Z,2017-05-09T03:05:08Z,2017-05-09T03:05:55Z,2017-05-09T03:06:50Z,2017-05-09T03:07:34Z,2017-05-09T03:08:23Z
CZAVS0053M@gmail.com,1,1,1,0,1,1,1,0,1,1,1,2017-05-09T03:50:06Z,2017-05-09T03:50:14Z,2017-05-09T03:50:28Z,2017-05-09T03:50:51Z,2017-05-09T03:51:06Z,2017-05-09T03:51:46Z,2017-05-09T03:52:43Z,2017-05-09T03:53:34Z,2017-05-09T03:54:16Z,2017-05-09T03:55:02Z,2017-05-09T03:55:52Z
BYZPV4318L@gmail.com,1,0,1,1,1,1,0,1,1,0,1,2017-05-09T18:43:13Z,2017-05-09T18:43:24Z,2017-05-09T18:43:41Z,2017-05-09T18:43:59Z,2017-05-09T18:44:21Z,2017-05-09T18:45:10Z,2017-05-09T18:45:56Z,2017-05-09T18:46:45Z,2017-05-09T18:47:31Z,2017-05-09T18:48:22Z,2017-05-09T18:49:09Z
JAOKI3927R@gmail.com,0,1,1,1,1,0,0,0,1,1,0,2017-05-10T05:52:58Z,2017-05-10T05:53:07Z,2017-05-10T05:53:23Z,2017-05-10T05:53:41Z,2017-05-10T05:54:04Z,2017-05-10T05:54:49Z,2017-05-10T05:55:37Z,2017-05-10T05:56:32Z,2017-05-10T05:57:22Z,2017-05-10T05:57:59Z,2017-05-10T05:58:50Z
GJMBW2676L@gmail.com,1,0,0,1,1,1,1,1,0,1,1,2017-05-10T08:50:02Z,2017-05-10T08:50:09Z,2017-05-10T08:50:32Z,2017-05-10T08:50:45Z,2017-05-10T08:50:58Z,2017-05-10T08:51:43Z,2017-05-10T08:52:34Z,2017-05-10T08:53:27Z,2017-05-10T08:54:15Z,2017-05-10T08:55:10Z,2017-05-10T08:56:01Z
WUCGG4227B@gmail.com,0,1,1,0,1,1,1,1,0,1,0,2017-05-10T12:34:55Z,2017-05-10T12:35:05Z,2017-05-10T12:35:28Z,2017-05-10T12:35:55Z,2017-05-10T12:36:11Z,2017-05-10T12:36:56Z,2017-05-10T12:37:45Z,2017-05-10T12:38:29Z,2017-05-10T12:39:28Z,2017-05-10T12:40:22Z,2017-05-10T12:41:16Z
BKIOW0513J@gmail.com,1,1,1,1,1,1,0,1,1,1,0,2017-05-11T03:27:27Z,2017-05-11T03:27:40Z,2017-05-11T03:28:04Z,2017-05-11T03:28:24Z,2017-05-11T03:28:45Z,2017-05-11T03:29:35Z,2017-05-11T03:30:23Z,2017-05-11T03:31:11Z,2017-05-11T03:32:08Z,2017-05-11T03:33:03Z,2017-05-11T03:33:49Z
PHQLN7413A@gmail.com,1,1,1,1,1,1,1,1,0,1,1,2017-05-11T03:43:22Z,2017-05-11T03:43:36Z,2017-05-11T03:43:50Z,2017-05-11T03:44:09Z,2017-05-11T03:44:28Z,2017-05-11T03:45:12Z,2017-05-11T03:45:57Z,2017-05-11T03:46:45Z,2017-05-11T03:47:30Z,2017-05-11T03:48:13Z,2017-05-11T03:49:04Z
DZMNT3729B@gmail.com,1,1,1,1,1,0,1,1,1,1,1,2017-05-11T06:26:26Z,2017-05-11T06:26:40Z,2017-05-11T06:26:56Z,2017-05-11T06:27:19Z,2017-05-11T06:27:41Z,2017-05-11T06:28:23Z,2017-05-11T06:29:18Z,2017-05-11T06:30:09Z,2017-05-11T06:30:59Z,2017-05-11T06:31:51Z,2017-05-11T06:32:40Z
VDDTS4658H@gmail.com,1,0,1,0,1,0,0,1,1,1,1,2017-05-11T10:45:04Z,2017-05-11T10:45:17Z,2017-05-11T10:45:39Z,2017-05-11T10:45:53Z,2017-05-11T10:46:16Z,2017-05-11T10:46:55Z,2017-05-11T10:47:48Z,2017-05-11T10:48:35Z,2017-05-11T10:49:27Z,2017-05-11T10:50:10Z,2017-05-11T10:50:59Z
ADRXM8548M@gmail.com,1,1,0,1,1,1,0,1,0,1,0,2017-05-11T14:19:51Z,2017-05-11T14:19:59Z,2017-05-11T14:20:24Z,2017-05-11T14:20:39Z,2017-05-11T14:20:54Z,2017-05-11T14:21:45Z,2017-05-11T14:22:32Z,2017-05-11T14:23:24Z,2017-05-11T14:24:13Z,2017-05-11T14:25:01Z,2017-05-11T14:25:46Z
KMRZI6749V@gmail.com,0,0,0,1,1,1,1,1,0,1,0,2017-05-11T22:14:32Z,2017-05-11T22:14:46Z,2017-05-11T22:15:04Z,2017-05-11T22:15:25Z,2017-05-11T22:15:41Z,2017-05-11T22:16:27Z,2017-05-11T22:17:22Z,2017-05-11T22:18:18Z,2017-05-11T22:19:07Z,2017-05-11T22:19:57Z,2017-05-11T22:20:51Z
YLLRB3565Q@gmail.com,1,1,0,1,0,0,1,1,0,1,1,2017-05-12T00:01:57Z,2017-05-12T00:02:06Z,2017-05-12T00:02:27Z,2017-05-12T00:02:47Z,2017-05-12T00:03:12Z,2017-05-12T00:03:56Z,2017-05-12T00:04:53Z,2017-05-12T00:05:41Z,2017-05-12T00:06:36Z,2017-05-12T00:07:21Z,2017-05-12T00:08:14Z
NOGTD4258Z@gmail.com,1,1,1,0,1,1,1,1,1,1,1,2017-05-12T03:24:02Z,2017-05-12T03:24:15Z,2017-05-12T03:24:33Z,2017-05-12T03:24:50Z,2017-05-12T03:25:12Z,2017-05-12T03:26:01Z,2017-05-12T03:26:44Z,2017-05-12T03:27:38Z,2017-05-12T03:28:27Z,2017-05-12T03:29:22Z,2017-05-12T03:30:11Z
XGFPV9254M@gmail.com,1,1,1,0,1,1,1,1,0,1,1,2017-05-12T07:13:07Z,2017-05-12T07:13:20Z,2017-05-12T07:13:33Z,2017-05-12T07:13:52Z,2017-05-12T07:14:17Z,2017-05-12T07:14:59Z,2017-05-12T07:15:51Z,2017-05-12T07:16:47Z,2017-05-12T07:17:38Z,2017-05-12T07:18:27Z,2017-05-12T07:19:18Z
JJFSU7203Z@gmail.com,1,1,0,1,1,1,0,1,1,0,0,2017-05-12T11:16:05Z,2017-05-12T11:16:07Z,2017-05-12T11:16:22Z,2017-05-12T11:16:55Z,2017-05-12T11:17:21Z,2017-05-12T11:18:13Z,2017-05-12T11:19:06Z,2017-05-12T11:20:03Z,2017-05-12T11:20:53Z,2017-05-12T11:21:46Z,2017-05-12T11:22:35Z
PPLLQ1264K@gmail.com,1,1,1,1,1,1,0,1,0,1,1,2017-05-12T18:31:19Z,2017-05-12T18:31:33Z,2017-05-12T18:31:49Z,2017-05-12T18:32:08Z,2017-05-12T18:32:30Z,2017-05-12T18:33:19Z,2017-05-12T18:34:07Z,2017-05-12T18:34:56Z,2017-05-12T18:35:48Z,2017-05-12T18:36:39Z,2017-05-12T18:37:31Z
TGEJI0425L@gmail.com,1,1,1,1,1,1,1,1,0,1,1,2017-05-13T01:27:56Z,2017-05-13T01:28:02Z,2017-05-13T01:28:19Z,2017-05-13T01:28:44Z,2017-05-13T01:29:03Z,2017-05-13T01:29:46Z,2017-05-13T01:30:40Z,2017-05-13T01:31:32Z,2017-05-13T01:32:19Z,2017-05-13T01:33:11Z,2017-05-13T01:34:03Z
PDHRO0690J@gmail.com,0,1,1,1,1,1,0,1,0,1,1,2017-05-13T02:27:21Z,2017-05-13T02:27:34Z,2017-05-13T02:27:44Z,2017-05-13T02:28:06Z,2017-05-13T02:28:36Z,2017-05-13T02:29:23Z,2017-05-13T02:30:15Z,2017-05-13T02:31:02Z,2017-05-13T02:31:55Z,2017-05-13T02:32:50Z,2017-05-13T02:33:41Z
SRSUG4087E@gmail.com,0,1,1,0,1,1,1,0,1,1,0,2017-05-13T07:24:49Z,2017-05-13T07:24:59Z,2017-05-13T07:25:18Z,2017-05-13T07:25:41Z,2017-05-13T07:26:01Z,2017-05-13T07:26:44Z,2017-05-13T07:27:27Z,2017-05-13T07:28:14Z,2017-05-13T07:29:07Z,2017-05-13T07:29:57Z,2017-05-13T07:30:43Z
JEVNW9860X@gmail.com,1,1,1,1,1,1,0,1,1,0,1,2017-05-13T07:45:53Z,2017-05-13T07:45:58Z,2017-05-13T07:46:11Z,2017-05-13T07:46:37Z,2017-05-13T07:47:00Z,2017-05-13T07:47:43Z,2017-05-13T07:48:29Z,2017-05-13T07:49:21Z,2017-05-13T07:50:11Z,2017-05-13T07:50:59Z,2017-05-13T07:51:56Z
ZBJML4236G@gmail.com,1,1,1,1,1,1,1,1,0,1,1,2017-05-13T11:19:35Z,2017-05-13T11:19:41Z,2017-05-13T11:20:02Z,2017-05-13T11:20:24Z,2017-05-13T11:20:50Z,2017-05-13T11:21:37Z,2017-05-13T11:22:23Z,2017-05-13T11:23:16Z,2017-05-13T11:24:08Z,2017-05-13T11:25:02Z,2017-05-13T11:25:48Z
NCPBD5587V@gmail.com,1,0,1,1,1,1,1,1,1,1,0,2017-05-13T17:32:29Z,2017-05-13T17:32:37Z,2017-05-13T17:32:48Z,2017-05-13T17:33:10Z,2017-05-13T17:33:30Z,2017-05-13T17:34:13Z,2017-05-13T17:34:56Z,2017-05-13T17:35:42Z,2017-05-13T17:36:29Z,2017-05-13T17:37:20Z,2017-05-13T17:38:13Z
YLZVM0087Q@gmail.com,1,1,1,1,1,1,0,1,1,1,1,2017-05-13T21:12:04Z,2017-05-13T21:12:20Z,2017-05-13T21:12:38Z,2017-05-13T21:13:01Z,2017-05-13T21:13:24Z,2017-05-13T21:14:00Z,2017-05-13T21:14:48Z,2017-05-13T21:15:37Z,2017-05-13T21:16:32Z,2017-05-13T21:17:27Z,2017-05-13T21:18:24Z
JBYNO3877V@gmail.com,1,0,1,1,1,1,1,1,1,1,1,2017-05-14T01:00:06Z,2017-05-14T01:00:12Z,2017-05-14T01:00:30Z,2017-05-14T01:00:52Z,2017-05-14T01:01:19Z,2017-05-14T01:02:00Z,2017-05-14T01:02:47Z,2017-05-14T01:03:35Z,2017-05-14T01:04:34Z,2017-05-14T01:05:26Z,2017-05-14T01:06:13Z
JOQTV6943S@gmail.com,1,1,0,1,1,1,1,0,0,1,1,2017-05-14T13:28:54Z,2017-05-14T13:29:02Z,2017-05-14T13:29:20Z,2017-05-14T13:29:52Z,2017-05-14T13:30:15Z,2017-05-14T13:30:59Z,2017-05-14T13:31:52Z,2017-05-14T13:32:42Z,2017-05-14T13:33:31Z,2017-05-14T13:34:18Z,2017-05-14T13:35:15Z
HLFSW3732W@gmail.com,1,1,1,0,1,1,0,1,0,1,0,2017-05-14T14:10:26Z,2017-05-14T14:10:34Z,2017-05-14T14:10:53Z,2017-05-14T14:11:12Z,2017-05-14T14:11:36Z,2017-05-14T14:12:19Z,2017-05-14T14:13:03Z,2017-05-14T14:13:54Z,2017-05-14T14:14:41Z,2017-05-14T14:15:34Z,2017-05-14T14:16:26Z
AKQQE8969S@gmail.com,1,0,1,1,1,0,0,1,1,1,1,2017-05-15T04:45:27Z,2017-05-15T04:45:42Z,2017-05-15T04:46:01Z,2017-05-15T04:46:16Z,2017-05-15T04:46:34Z,2017-05-15T04:47:19Z,2017-05-15T04:48:06Z,2017-05-15T04:48:57Z,2017-05-15T04:49:47Z,2017-05-15T04:50:34Z,2017-05-15T04:51:17Z
WKTAX2211O@gmail.com,0,1,1,0,1,1,1,1,0,1,0,2017-05-15T16:43:25Z,2017-05-15T16:43:34Z,2017-05-15T16:43:46Z,2017-05-15T16:44:09Z,2017-05-15T16:44:30Z,2017-05-15T16:45:10Z,2017-05-15T16:45:58Z,2017-05-15T16:46:55Z,2017-05-15T16:47:40Z,2017-05-15T16:48:31Z,2017-05-15T16:49:13Z
LEEEH0873L@gmail.com,0,0,1,1,1,1,1,1,0,1,1,2017-05-16T08:46:29Z,2017-05-16T08:46:35Z,2017-05-16T08:46:52Z,2017-05-16T08:47:04Z,2017-05-16T08:47:20Z,2017-05-16T08:48:04Z,2017-05-16T08:48:53Z,2017-05-16T08:49:39Z,2017-05-16T08:50:24Z,2017-05-16T08:51:12Z,2017-05-16T08:52:03Z
AIHCX0701R@gmail.com,0,1,1,1,1,1,0,1,1,1,1,2017-05-16T18:55:30Z,2017-05-16T18:55:38Z,2017-05-16T18:55:56Z,2017-05-16T18:56:22Z,2017-05-16T18:56:46Z,2017-05-16T18:57:30Z,2017-05-16T18:58:16Z,2017-05-16T18:59:08Z,2017-05-16T18:59:59Z,2017-05-16T19:00:54Z,2017-05-16T19:01:43Z
QZTWY5098I@gmail.com,1,0,1,1,0,1,1,1,0,1,1,2017-05-17T02:38:14Z,2017-05-17T02:38:25Z,2017-05-17T02:38:39Z,2017-05-17T02:38:59Z,2017-05-17T02:39:13Z,2017-05-17T02:39:58Z,2017-05-17T02:40:51Z,2017-05-17T02:41:47Z,2017-05-17T02:42:34Z,2017-05-17T02:43:24Z,2017-05-17T02:44:19Z
RXKXO4058L@gmail.com,1,1,1,1,1,1,1,1,1,1,0,2017-05-17T12:42:47Z,2017-05-17T12:42:57Z,2017-05-17T12:43:14Z,2017-05-17T12:43:36Z,2017-05-17T12:43:55Z,2017-05-17T12:44:35Z,2017-05-17T12:45:27Z,2017-05-17T12:46:18Z,2017-05-17T12:47:01Z,2017-05-17T12:47:55Z,2017-05-17T12:48:45Z
CVYKH4988U@gmail.com,1,1,1,0,1,1,1,1,0,1,1,2017-05-17T15:10:24Z,2017-05-17T15:10:31Z,2017-05-17T15:10:42Z,2017-05-17T15:11:02Z,2017-05-17T15:11:19Z,2017-05-17T15:12:03Z,2017-05-17T15:12:52Z,2017-05-17T15:13:42Z,2017-05-17T15:14:31Z,2017-05-17T15:15:21Z,2017-05-17T15:16:19Z
DASMA1894X@gmail.com,1,1,1,0,1,1,1,1,1,1,0,2017-05-18T00:25:53Z,2017-05-18T00:26:03Z,2017-05-18T00:26:27Z,2017-05-18T00:26:54Z,2017-05-18T00:27:06Z,2017-05-18T00:27:49Z,2017-05-18T00:28:39Z,2017-05-18T00:29:24Z,2017-05-18T00:30:14Z,2017-05-18T00:30:59Z,2017-05-18T00:31:48Z
